date,side,position,player,team,result,firstbloodkill,firstbloodvictim,firstdragon,infernals,mountains,clouds,oceans,firstherald,firstbaron,firsttower,firstmidtower,firsttothreetowers,dpm,damageshare,wpm,wcpm,earned_gpm,cspm,xpat10,csat10,golddiffat10,xpdiffat10,csdiffat10,xpat15,csat15,golddiffat15,xpdiffat15,csdiffat15,damagetakenperminute,damagemitigatedperminute,kd,apm,mkoj_pm,mkej_pm,dragonsdiff,elementaldrakesdiff,eldersdiff,heraldsdiff,baronsdiff,towersdiff,inhibitorsdiff
9/23/2018 16:15,1,jng,Selfmade,MAD Lions E.C.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.8221,0.183633,0.4601,0.2147,163.681,4.8773,3526.0,52.0,-51.0,-14.0,-1.0,6068.0,85.0,422.0,736.0,9.0,0.0,0.0,0.5,0.12,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 16:15,1,mid,Nemesis,MAD Lions E.C.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.3313,0.222117,0.5521,0.184,200.7669,8.9571,4679.0,93.0,-332.0,100.0,1.0,7765.0,155.0,-400.0,19.0,0.0,0.0,0.0,0.0,0.12,0.52,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/23/2018 16:15,1,bot,Crownshot,MAD Lions E.C.,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.2945,0.369444,0.4908,0.6442,283.3742,10.184,3398.0,88.0,-206.0,18.0,10.0,5520.0,146.0,-42.0,212.0,15.0,0.0,0.0,1.3333,0.03,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 16:15,1,sup,Falco,MAD Lions E.C.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.7607,0.0881476,1.3804,0.3067,83.773,1.9939,2672.0,14.0,-240.0,-185.0,-4.0,4114.0,25.0,-38.0,10.0,1.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 16:15,0,team,0,Gentside,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2526.6871,0.0,3.4049,1.2883,1122.8221,33.7117,19420.0,333.0,1092.0,584.0,4.0,30075.0,526.0,-560.0,-818.0,-24.0,0.0,0.0,2.4286,1.23,3.87,0.0,-2.0,-2.0,0.0,1.0,0.0,3.0,1.0
9/23/2018 16:15,1,team,0,MAD Lions E.C.,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1676.2883,0.0,3.3436,1.4417,958.9571,33.9264,18836.0,329.0,-1092.0,-584.0,-4.0,30893.0,550.0,560.0,818.0,24.0,0.0,0.0,0.4118,0.52,4.33,0.06,2.0,2.0,0.0,-1.0,0.0,-3.0,-1.0
9/23/2018 17:13,0,top,Brosak,Gentside,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0656,0.20529299999999998,0.4199,0.1575,151.1811,6.377999999999999,4706.0,73.0,-455.0,10.0,-13.0,6449.0,99.0,-531.0,-495.0,-24.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 17:13,0,jng,xani,Gentside,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.9633,0.06793160000000001,0.6824,0.2887,151.8635,4.3832,3995.0,60.0,-236.0,261.0,-2.0,6783.0,99.0,253.0,1080.0,13.0,0.0,0.0,1.0,0.18,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 17:13,0,mid,Saken,Gentside,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.2835,0.397446,0.5512,0.1837,259.8163,9.9738,5170.0,101.0,-47.0,-5.0,-1.0,7990.0,159.0,-165.0,365.0,5.0,0.0,0.0,2.0,0.18,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 17:13,0,bot,xMatty,Gentside,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.357,0.28517600000000004,0.3937,0.3937,278.0052,9.2913,3224.0,89.0,193.0,-8.0,1.0,5850.0,142.0,687.0,205.0,-4.0,0.0,0.0,1.75,0.05,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/23/2018 17:13,0,sup,Treatz,Gentside,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5696,0.0441524,1.4436,0.3412,92.7297,0.3675,2893.0,4.0,266.0,294.0,-8.0,4160.0,8.0,341.0,399.0,-12.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 17:13,1,top,Werlyb,MAD Lions E.C.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.3097,0.206486,0.6037,0.315,208.8976,7.5066,4696.0,86.0,455.0,-10.0,13.0,6944.0,123.0,531.0,495.0,24.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 17:13,1,jng,Selfmade,MAD Lions E.C.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.3228,0.140953,0.4987,0.1837,191.6535,4.6982,3734.0,62.0,236.0,-261.0,2.0,5703.0,86.0,-253.0,-1080.0,-13.0,0.0,0.0,1.0,0.29,3.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 17:13,1,mid,Nemesis,MAD Lions E.C.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.2126,0.273111,0.3937,0.1837,270.0787,8.8714,5175.0,102.0,47.0,5.0,1.0,7625.0,154.0,165.0,-365.0,-5.0,0.0,0.0,1.0,0.16,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 17:13,1,bot,Crownshot,MAD Lions E.C.,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0367,0.32259299999999996,0.4199,0.7087,367.2441,11.4698,3232.0,88.0,-193.0,8.0,-1.0,5645.0,146.0,-687.0,-205.0,4.0,0.0,0.0,4.0,0.1,0.92,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/23/2018 17:13,1,sup,Falco,MAD Lions E.C.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7638,0.056856899999999995,1.2073,0.315,125.2756,1.6273,2599.0,12.0,-266.0,-294.0,8.0,3761.0,20.0,-341.0,-399.0,12.0,0.0,0.0,0.3333,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 17:13,0,team,0,Gentside,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2119.2388,0.0,3.4908,1.3648,933.5958,30.3937,19988.0,327.0,-279.0,552.0,-23.0,31232.0,507.0,585.0,1554.0,-22.0,0.0,0.0,0.8462,0.76,4.7,0.0,-2.0,-2.0,0.0,1.0,-1.0,-6.0,-1.0
9/23/2018 17:13,1,team,0,MAD Lions E.C.,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1754.6457,0.0,3.1234,1.706,1163.1496,34.1732,19436.0,350.0,279.0,-552.0,23.0,29678.0,529.0,-585.0,-1554.0,22.0,0.0,0.0,1.1818,1.02,4.49,0.13,2.0,2.0,0.0,-1.0,1.0,6.0,1.0
9/23/2018 18:09,0,top,Delitto,Panathinaikos AC eSports,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.7767,0.223404,0.5231,0.0805,308.1288,9.7787,5008.0,89.0,708.0,512.0,19.0,7969.0,143.0,1819.0,871.0,25.0,0.0,0.0,2.0,0.2,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 18:09,0,jng,Dom1nant,Panathinaikos AC eSports,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0805,0.221979,0.5634,0.2414,326.9215,6.2374,3808.0,60.0,-247.0,-482.0,2.0,6050.0,81.0,545.0,-904.0,-16.0,0.0,0.0,3.5,0.16,3.22,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 18:09,0,mid,Paris,Panathinaikos AC eSports,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.9437,0.20288299999999998,0.4829,0.0805,295.4527,8.2897,4613.0,79.0,-167.0,32.0,4.0,7610.0,121.0,776.0,972.0,5.0,0.0,0.0,1.5,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/23/2018 18:09,0,bot,Bananitoo,Panathinaikos AC eSports,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.4125,0.251217,0.3622,0.2414,330.1811,9.8994,3210.0,83.0,-167.0,45.0,-9.0,5380.0,130.0,364.0,334.0,-6.0,0.0,0.0,3.0,0.24,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/23/2018 18:09,0,sup,Raxxo,Panathinaikos AC eSports,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.2213,0.100517,1.2475,0.4427,159.5976,0.5634,2606.0,1.0,-228.0,-344.0,-12.0,4327.0,6.0,-196.0,-334.0,-16.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 18:09,1,top,Bruno,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.5091,0.223717,0.4024,0.161,179.3159,8.4105,4496.0,70.0,-708.0,-512.0,-19.0,7098.0,118.0,-1819.0,-871.0,-25.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 18:09,1,jng,DoubleAiM,ASUS ROG ELITE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.00400000000002,0.226356,0.3219,0.3219,198.7525,5.996,4290.0,58.0,247.0,482.0,-2.0,6954.0,97.0,-545.0,904.0,16.0,0.0,0.0,1.0,0.04,3.26,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 18:09,1,mid,Von,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.2575,0.165276,0.3622,0.1207,194.7686,8.4507,4581.0,75.0,167.0,-32.0,-4.0,6638.0,116.0,-776.0,-972.0,-5.0,0.0,0.0,0.0,0.08,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/23/2018 18:09,1,bot,Nemky,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.7062,0.209117,0.3219,0.2414,195.5734,9.0543,3165.0,92.0,167.0,-45.0,9.0,5046.0,136.0,-364.0,-334.0,6.0,0.0,0.0,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/23/2018 18:09,1,sup,LIMIT,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.9557,0.175534,1.0463,0.2012,103.6217,1.8109,2950.0,13.0,228.0,344.0,12.0,4661.0,22.0,196.0,334.0,16.0,0.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 18:09,0,team,0,Panathinaikos AC eSports,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1892.4346,0.0,3.1791,1.0865,1420.2414,34.7686,19245.0,312.0,-101.0,-237.0,4.0,31336.0,481.0,3308.0,939.0,-8.0,0.0,0.0,3.0,1.33,3.58,0.97,0.0,0.0,0.0,1.0,1.0,9.0,2.0
9/23/2018 18:09,1,team,0,ASUS ROG ELITE,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,945.4326,0.0,2.4547,1.0463,871.992,33.7223,19482.0,308.0,101.0,237.0,-4.0,30397.0,489.0,-3308.0,-939.0,8.0,0.0,0.0,0.3333,0.24,3.58,0.28,0.0,0.0,0.0,-1.0,-1.0,-9.0,-2.0
9/23/2018 19:18,0,top,Bruno,ASUS ROG ELITE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.1069,0.193522,0.4169,0.2245,220.0214,6.8626,4393.0,71.0,151.0,195.0,-5.0,6294.0,102.0,108.0,-524.0,-16.0,0.0,0.0,0.0,0.29,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 19:18,0,jng,DoubleAiM,ASUS ROG ELITE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.7734,0.297213,0.2886,0.2886,313.7253,7.5681,4018.0,68.0,973.0,209.0,10.0,6542.0,109.0,1279.0,438.0,23.0,0.0,0.0,6.0,0.19,4.04,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 19:18,0,mid,Von,ASUS ROG ELITE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.5927,0.173913,0.3528,0.0962,276.3976,8.0812,4435.0,75.0,148.0,550.0,3.0,6719.0,116.0,469.0,35.0,-4.0,0.0,0.0,3.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/23/2018 19:18,0,bot,Khantos,ASUS ROG ELITE,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.1972,0.285719,0.3528,0.1603,375.2004,10.5184,3638.0,92.0,732.0,711.0,13.0,5684.0,147.0,995.0,574.0,13.0,0.0,0.0,7.0,0.16,0.67,0.06,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9/23/2018 19:18,0,sup,LIMIT,ASUS ROG ELITE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.488,0.0496335,1.3789,0.3848,157.52,1.6676,2596.0,11.0,-133.0,-187.0,3.0,4475.0,20.0,-408.0,400.0,9.0,0.0,0.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 19:18,1,top,Delitto,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.2453,0.223887,0.5772,0.0962,156.3335,7.1513,4198.0,76.0,-151.0,-195.0,5.0,6818.0,118.0,-108.0,524.0,16.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 19:18,1,jng,Dom1nant,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.3041,0.179306,0.5131,0.2565,174.1635,5.2272,3809.0,58.0,-973.0,-209.0,-10.0,6104.0,86.0,-1279.0,-438.0,-23.0,0.0,0.0,1.0,0.03,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 19:18,1,mid,Paris,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.7296,0.220371,0.2886,0.1283,197.7338,8.2095,3885.0,72.0,-148.0,-550.0,-3.0,6684.0,120.0,-469.0,-35.0,4.0,0.0,0.0,0.2,0.1,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/23/2018 19:18,1,bot,Bananitoo,Panathinaikos AC eSports,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.9669,0.28171399999999996,0.3528,0.2565,217.0069,9.6526,2927.0,79.0,-732.0,-711.0,-13.0,5110.0,134.0,-995.0,-574.0,-13.0,0.0,0.0,0.0,0.06,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
9/23/2018 19:18,1,sup,Raxxo,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.605,0.09472219999999999,1.5393,0.5131,109.9947,1.1865,2783.0,8.0,133.0,187.0,-3.0,4075.0,11.0,408.0,-400.0,-9.0,0.0,0.0,0.3333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 19:18,0,team,0,ASUS ROG ELITE,1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1964.1582,0.0,2.79,1.1545,1342.8006,34.698,19080.0,317.0,1871.0,1478.0,24.0,29714.0,494.0,2443.0,923.0,25.0,0.0,0.0,4.25,1.35,4.75,0.93,1.0,1.0,0.0,1.0,1.0,10.0,3.0
9/23/2018 19:18,1,team,0,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1568.8509,0.0,3.2710000000000004,1.2507,855.1684,31.427,17602.0,293.0,-1871.0,-1478.0,-24.0,28791.0,469.0,-2443.0,-923.0,-25.0,0.0,0.0,0.2353,0.38,3.59,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-10.0,-3.0
9/23/2018 20:10,0,top,Delitto,Panathinaikos AC eSports,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.361,0.21033000000000002,0.4473,0.1597,154.2492,6.0064,4243.0,66.0,-3.0,74.0,-2.0,7433.0,109.0,532.0,1343.0,7.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 20:10,0,jng,Dom1nant,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0447,0.20519,0.5431,0.2556,219.6166,5.4313,3546.0,52.0,-994.0,-898.0,-16.0,7014.0,93.0,101.0,-130.0,-18.0,0.0,0.0,1.0,0.13,3.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 20:10,0,mid,Paris,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.1374,0.15396500000000002,0.4473,0.0319,215.2716,8.4345,4341.0,87.0,484.0,156.0,25.0,6674.0,126.0,629.0,213.0,22.0,0.0,0.0,0.6667,0.06,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 20:10,0,bot,Bananitoo,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.8435,0.304115,0.4473,0.3195,272.7157,10.0639,3404.0,84.0,-254.0,-194.0,-13.0,5228.0,125.0,-710.0,-519.0,-19.0,0.0,0.0,1.0,0.1,0.26,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/23/2018 20:10,0,sup,Raxxo,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.9042,0.1264,1.6294,0.3514,112.3642,1.9489,2274.0,14.0,108.0,-124.0,1.0,4328.0,23.0,265.0,293.0,-4.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 20:10,1,top,Bruno,ASUS ROG ELITE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.3642,0.260994,0.3834,0.0,218.4984,6.3898,4169.0,68.0,3.0,-74.0,2.0,6090.0,102.0,-532.0,-1343.0,-7.0,0.0,0.0,0.6667,0.19,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 20:10,1,jng,DoubleAiM,ASUS ROG ELITE,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.7508,0.22759200000000002,0.4153,0.5431,315.623,7.476,4444.0,68.0,994.0,898.0,16.0,7144.0,111.0,-101.0,130.0,18.0,0.0,0.0,6.0,0.13,2.97,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 20:10,1,mid,Von,ASUS ROG ELITE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.3163,0.252116,0.3514,0.1597,269.1054,7.9553,4185.0,62.0,-484.0,-156.0,-25.0,6461.0,104.0,-629.0,-213.0,-22.0,0.0,0.0,0.6667,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 20:10,1,bot,Khantos,ASUS ROG ELITE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.8211,0.201674,0.4153,0.4153,356.6454,11.3738,3598.0,97.0,254.0,194.0,13.0,5747.0,144.0,710.0,519.0,19.0,0.0,0.0,2.0,0.16,0.64,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/23/2018 20:10,1,sup,LIMIT,ASUS ROG ELITE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6677,0.0576238,1.3738,0.1917,175.0479,2.4601,2398.0,13.0,-108.0,124.0,-1.0,4035.0,27.0,-265.0,-293.0,4.0,0.0,0.0,1.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/23/2018 20:10,0,team,0,Panathinaikos AC eSports,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1423.2907,0.0,3.5144,1.1182,974.2492,31.885,17808.0,303.0,-659.0,-986.0,-5.0,30677.0,476.0,817.0,1200.0,-12.0,0.0,0.0,0.6,0.54,3.64,0.1,-2.0,-2.0,0.0,1.0,-2.0,-6.0,-1.0
9/23/2018 20:10,1,team,0,ASUS ROG ELITE,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1694.9201,0.0,2.9393,1.3099,1334.9521,35.655,18794.0,308.0,659.0,986.0,5.0,29477.0,488.0,-817.0,-1200.0,12.0,0.0,0.0,1.6667,1.12,4.06,1.21,2.0,2.0,0.0,-1.0,2.0,6.0,1.0
9/29/2018 15:31,0,top,Bruno,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0713,0.239387,0.4388,0.1828,160.3291,7.532,4011.0,75.0,-225.0,379.0,11.0,7345.0,136.0,44.0,1104.0,24.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/29/2018 15:31,0,jng,DoubleAiM,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.9909,0.15144100000000002,0.3291,0.4388,194.4424,6.5082,3555.0,51.0,-170.0,519.0,5.0,6601.0,97.0,159.0,1086.0,21.0,0.0,0.0,1.0,0.11,3.44,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/29/2018 15:31,0,mid,Von,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.415,0.237215,0.4022,0.0731,222.4497,8.1901,4509.0,79.0,-282.0,-281.0,-10.0,6923.0,117.0,46.0,-684.0,-27.0,0.0,0.0,1.0,0.11,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
9/29/2018 15:31,0,bot,Khantos,ASUS ROG ELITE,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.2669,0.2983,0.2925,0.2559,228.3729,8.6289,2937.0,75.0,-244.0,-98.0,-6.0,5283.0,115.0,-431.0,-39.0,-17.0,0.0,0.0,0.75,0.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/29/2018 15:31,0,sup,LIMIT,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0219,0.0736575,1.0969,0.2925,85.5941,2.0475,3136.0,13.0,-510.0,167.0,-2.0,4546.0,20.0,-890.0,419.0,-5.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/29/2018 15:31,1,top,Doxy,Ninjas in Pyjamas,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.4863,0.187298,0.4388,0.1097,241.3894,7.8245,3632.0,64.0,225.0,-379.0,-11.0,6241.0,112.0,-44.0,-1104.0,-24.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/29/2018 15:31,1,jng,Maxi,Ninjas in Pyjamas,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.8062,0.11846,0.5119,0.2559,249.3967,5.2285,3036.0,46.0,170.0,-519.0,-5.0,5515.0,76.0,-159.0,-1086.0,-21.0,0.0,0.0,1.5,0.44,3.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/29/2018 15:31,1,mid,Larssen,Ninjas in Pyjamas,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.9945,0.30154699999999995,0.4388,0.0731,386.2157,10.2377,4790.0,89.0,282.0,281.0,10.0,7607.0,144.0,-46.0,684.0,27.0,0.0,0.0,9.0,0.15,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9/29/2018 15:31,1,bot,SMILEY,Ninjas in Pyjamas,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.3071,0.29681799999999997,0.4388,0.3656,315.649,9.3601,3035.0,81.0,244.0,98.0,6.0,5322.0,132.0,431.0,39.0,17.0,0.0,0.0,2.0,0.37,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/29/2018 15:31,1,sup,H1IVA,Ninjas in Pyjamas,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.2212,0.0958773,1.0603,0.3291,185.2651,2.2669,2969.0,15.0,510.0,-167.0,2.0,4127.0,25.0,890.0,-419.0,5.0,0.0,0.0,2.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9/29/2018 15:31,0,team,0,ASUS ROG ELITE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.766,0.0,2.5594,1.2431,891.1517,32.9068,18148.0,293.0,-1431.0,686.0,-2.0,30698.0,485.0,-1072.0,1886.0,-4.0,0.0,0.0,0.4211,0.66,4.53,0.11,-3.0,-3.0,0.0,-1.0,-1.0,-8.0,-1.0
