R_kills,B_kills,R_deaths,B_deaths,R_assists,B_assists,R_teamkills,B_teamkills,R_teamdeaths,B_teamdeaths,R_doublekills,B_doublekills,R_triplekills,B_triplekills,R_quadrakills,B_quadrakills,R_pentakills,B_pentakills,R_firstblood,B_firstblood,R_team_kpm,B_team_kpm,R_ckpm,B_ckpm,R_damagetochampions,B_damagetochampions,R_dpm,B_dpm,R_damageshare,B_damageshare,R_wardsplaced,B_wardsplaced,R_wpm,B_wpm,R_wardskilled,B_wardskilled,R_wcpm,B_wcpm,R_controlwardsbought,B_controlwardsbought,R_visionscore,B_visionscore,R_vspm,B_vspm,R_totalgold,B_totalgold,R_earnedgold,B_earnedgold,R_earned_gpm,B_earned_gpm,R_earnedgoldshare,B_earnedgoldshare,R_goldspent,B_goldspent,R_total_cs,B_total_cs,R_minionkills,B_minionkills,R_monsterkills,B_monsterkills,R_monsterkillsownjungle,B_monsterkillsownjungle,R_monsterkillsenemyjungle,B_monsterkillsenemyjungle,R_cspm,B_cspm,R_goldat10,B_goldat10,R_xpat10,B_xpat10,R_csat10,B_csat10,R_opp_goldat10,B_opp_goldat10,R_opp_xpat10,B_opp_xpat10,R_opp_csat10,B_opp_csat10,R_golddiffat10,B_golddiffat10,R_xpdiffat10,B_xpdiffat10,R_csdiffat10,B_csdiffat10,R_goldat15,B_goldat15,R_xpat15,B_xpat15,R_csat15,B_csat15,R_opp_goldat15,B_opp_goldat15,R_opp_xpat15,B_opp_xpat15,R_opp_csat15,B_opp_csat15,R_golddiffat15,B_golddiffat15,R_xpdiffat15,B_xpdiffat15,R_csdiffat15,B_csdiffat15,res
1.5001308358318157,1.1727432946029668,4.029051170039228,8.168785130100872,6.2142829185065995,0.1307857984989664,0.06670339593575744,0.016666412353998832,4.83177733938022e-13,0.022070870444203652,0.287916696128231,0.5120588029416924,7828.601922796403,277.42975753433484,0.16897662628396054,21.65233865597698,0.7669652740986799,7.949711410655381,0.27963062431660995,5.6029319050461135,47.2497603013432,1.6730234606502359,9056.867170915504,5339.7419089127525,188.6040610824671,0.1775686099301205,8110.168973314474,133.21498778739186,120.92775317553044,12.287234611861425,8.364554292787302,0.7930538484313799,4.736405836505025,2723.78685299543,3238.742537671532,43.0572483286472,2658.4514319769796,3235.9395912374207,44.48622033392327,65.33542101845029,2.8029464341116395,-1.4289720052760715,4321.063351015128,5204.697957585371,68.09813092256216,4427.942974272813,5055.487891864128,68.71118251384216,-106.87962325768534,149.2100657212426,-0.6130515912800036,1.866011673198058,1.0469616202427463,5.641198851606999,9.504762882122785,5.841408402446087,0.2468194252585763,0.013568587674949152,0.004396677017212322,3.122502258212282e-17,0.6521127084069633,0.30007237604694637,0.4761722164737347,10409.789142546077,319.5079378762658,0.18609463370420926,34.6098468514283,1.0353104672907916,13.576993503572698,0.39184037595260157,12.458556996178633,66.18966347998922,1.9923590516867455,11530.470868702007,7246.539166009324,223.81941918536663,0.18612249510374068,10234.268523749377,172.65814994922772,144.7974842857963,27.860665663431433,19.13098473628748,3.5943701291601355,5.13398584369426,2721.585882300499,3225.6384412414704,44.270610725168154,2702.675936244732,3137.402291064617,43.110028469233754,18.909946055767392,88.23615017685356,1.1605822559343988,4547.413721793393,5230.553565575632,72.61554687346609,4221.430750988847,4921.868989928955,69.57073746578598,325.9829708045469,308.68457564667597,3.0448094076801016,0.0
1.8995301118000252,0.5744723465661826,6.806481950056717,12.365785811269063,3.70146537478485,0.15392060046312717,0.06952017482120179,0.0010383288026792504,9.89530714746307e-10,0.2554078209334369,0.4167233495282111,0.5378066394369234,8866.057934669321,294.53680270805694,0.17167645396091802,28.65989987324746,0.9456211161786913,9.529467408696666,0.31025795276542695,10.141899941456582,55.955413602454556,1.8532294762109234,10674.881363709752,6723.746158244996,224.27561778076006,0.17437639778452643,9413.341475336596,151.20916967936176,132.52848095406253,18.680688725299188,11.839008836963558,3.34092345054451,4.978591951276927,2952.4671433858243,3230.2580967130816,43.532865595755034,2631.2335357205993,3046.1577104811254,40.6560992576097,321.23360766522484,184.10038623195655,2.8767663381453428,4598.062794281586,5032.774256694771,70.44281874827887,4055.1963602550313,4941.542873332987,70.12312089220104,542.8664340265551,91.23138336178286,0.31969785607782164,1.3951091078800402,2.1406553248252296,3.4881539533885513,7.996317502440944,13.098286597796045,0.15319400692240331,0.039681388860474676,1.6829292590383604e-08,4.018747847530545e-18,0.14053189732943674,0.24090161167246738,0.6516846429310207,8674.919279819205,263.0999492492133,0.16193950222134754,33.00615955321428,1.0236751815332463,10.02493322172432,0.3011928163617814,9.846095033323783,60.37230628686774,1.8365529754955625,10094.634703812058,5891.970898692763,180.59618418137183,0.16611572968808436,9152.768303165918,166.41591033892053,146.17921175949604,20.236698579424488,13.425320135279486,2.7911855104306067,5.171381682294701,2664.4389920744816,3134.2679925909215,43.67456692630739,2873.88659298601,3173.6753096431685,40.93983311084725,-209.4476009115283,-39.40731705224716,2.734733815460145,4181.020164738738,5161.245322471753,73.98940991189339,4393.803726723314,4839.281600744924,68.5205389771743,-212.783561984576,321.96372172682936,5.468870934719076,1.0
1.0504154405007369,1.6710359456474255,4.702305021733636,8.444372629417485,8.982727503196692,0.07083231602211212,0.03705998134347301,0.0005532960094570213,6.184567314109114e-11,0.1325408896880516,0.2777202795160397,0.5520418959126536,6951.808624959527,223.653408145617,0.15255378538441752,33.67163105079986,1.0554228079063377,11.669612222050212,0.3631676481297638,13.218579242435004,61.364541280181,1.933757839000405,9880.522194852369,5737.470739124388,183.96366929084238,0.16471166019837885,9166.332524874968,153.58128225019868,137.80148302556879,15.779799224629906,10.653829004120908,2.2643043710927406,4.833232237896264,2796.649433817157,3152.055050521771,44.248369932236315,2737.062862061377,3179.6899481054043,42.14872602300197,59.586571755779644,-27.63489758363336,2.0996439092343473,4338.506976168615,4721.809293213675,66.74820646358748,4540.532022266179,5378.4042274801795,71.87944948942591,-202.02504609756477,-656.5949342665042,-5.131243025838427,2.0651980830856322,1.4276115682130954,4.924861390096623,11.246206050123677,8.672718400153014,0.21372718051546086,0.019092902049419803,5.259156363107743e-10,1.4003373678049786e-17,0.3179985754084773,0.33774521418260517,0.6080670414930633,8496.995314356873,256.7696393040622,0.16529546793123376,36.00603676174876,1.0985649809759543,9.888244240026154,0.29747689698836716,11.013564875493485,65.23715252508183,1.9727712509851207,11041.04137345816,6770.555302314568,205.37301783834715,0.17156761561227757,9775.85779915379,180.07971394627756,151.15473418323748,28.92497976304009,17.697738465442185,2.8946506674858394,5.505971643940676,2778.229962832479,3278.927296370952,45.1842675688665,2778.698469989482,3174.3374571822965,44.37667743722773,-0.46850715700313117,104.58983918865559,0.8075901316387837,4649.738285451698,5583.178345765387,76.39711614661431,4272.365760636503,4704.504324250109,67.66023079845132,377.37252481519397,878.6740215152798,8.73688534816298,1.0
2.055181201985311,2.281113440015237,6.474820816888871,10.16013048964168,13.20049496603655,0.22958735950418818,0.0006491494135416568,0.00025965276702163054,3.115775790586025e-11,0.07513096000120764,0.23102873091977166,0.5483691288466375,18182.458237046365,429.40297070668976,0.2055455320484212,34.86602767871713,0.8320264687680796,13.926564248701881,0.32941167418913,9.005229974245232,83.07163894320652,1.9715714791554888,13927.493335898813,8542.965465082158,198.69337077741375,0.1878241566639156,13265.235595024635,235.8425184370674,210.77592987007577,25.066588566991605,19.697284694247127,0.6770959420068514,5.533383242243691,2664.49799284198,3250.1339260808954,48.44809710868569,2712.0542248631173,3242.724787668161,45.19341995584264,-47.556232021137745,7.4091384127344,3.254677152843052,4131.522914357258,5225.159140235195,79.94487270290821,4085.900945649133,5009.643892272635,75.4142913355544,45.621968708124896,215.51524796255998,4.530581367353823,1.2818357954103872,1.9389191663028047,4.138955186464548,7.046026323689123,11.831574095871071,0.25902204982830296,1.2572152336329243e-06,1.062217802920321e-15,1.0587911840678754e-22,0.4014320417896713,0.17339355067788786,0.4705385913162458,7577.261898581666,187.0688869285195,0.12788168889694135,47.33512316889067,1.1989612193074979,11.641624426169496,0.2998433010898035,15.351789465137195,83.31020861928229,2.106044200595302,11691.361989830863,6598.348440047666,166.47722419859764,0.16713785678040438,11334.834586555979,194.53660934598463,177.00999243126716,17.526616914717465,13.194437441967425,1.3581474617902662,4.968770070166066,2712.8676139988065,3154.8847117286937,41.80918013114861,2715.3216390082353,3202.430777947855,46.3912497872755,-2.4540250094287757,-47.546066219160764,-4.582069656126885,4106.859228516612,4762.517569074003,68.8913669400639,4201.298267302612,5073.6764216799875,75.39145658235599,-94.43903878599956,-311.1588526059847,-6.5000896422920915,0.0
1.3239778752420435,2.8957639365935988,4.737040440222087,7.345150459526697,14.012475278428004,0.1241574184092043,0.00034604657508427423,0.0001384178197319554,1.9509125827950662e-12,0.038663807771776276,0.1902778166540689,0.6050526520886766,13336.201336269496,356.66503069026555,0.18311676151016698,28.238047241570975,0.7805554459400964,11.593091050967207,0.3217533223783279,7.193009312960855,67.26685842321601,1.854519794939039,11178.586623784835,6552.580659919477,176.04923213849764,0.17126499665351794,10552.722512764813,193.454090091985,173.67870877027144,19.77538132171356,15.92728386248432,0.35782759547248755,5.34274640596304,2634.2503446421088,3188.787026560067,46.621379991181286,2689.0839345952777,3280.294413555693,45.2153972079231,-54.833589953168804,-91.50738699562638,1.4059827832581913,4016.9016451696352,4950.656437602768,74.92421859827729,4127.128469605532,4926.515506565624,72.51410582739209,-110.22682443589648,24.14093103714493,2.410112770885222,1.679491703310506,1.1539043862159963,6.802401330063402,10.970492488285382,8.126461028275427,0.29328313119628624,0.01562505418913791,4.772835161913226e-16,3.308722450212111e-24,0.30605445467839715,0.3462228588190919,0.5689604849233283,8664.192384966136,261.17568207038676,0.15387728985828963,39.328758255902756,1.143367525366326,9.825527285678998,0.28942579811167646,11.944317173428828,69.41584452151453,2.015702740392907,10988.004019761145,6528.892260284056,194.7441602961668,0.16790600498630237,9742.201766387532,178.5974360622999,162.95890444557523,15.638531616724643,11.110117077541428,1.282111127866909,5.2783273890009275,2716.8320501354738,3299.3651062707386,45.37984825861148,2687.102637811895,3225.5955434795683,47.30779293856702,29.729412323578487,73.76956279117061,-1.9279446799555418,4177.9878953064435,4902.5618860549985,71.88367915671968,4100.65603670354,4978.151864840209,75.3612815734637,77.33185860290372,-75.58997878521002,-3.4776024167440154,1.0
2.3497967368065726,1.5318404024280015,6.147484232211838,11.2194680149394,7.422955580247567,0.32043152265231933,0.18863821174314624,3.02972447131034e-08,4.948939036967394e-10,0.15747136207804235,0.3412259422575388,0.54682235891178,12492.125893402677,359.8773118247832,0.17498420547137317,33.76330450379463,0.9608444766527573,10.947248339910123,0.3133611930573762,11.981143678534398,67.44359356461814,1.915744397982427,11980.118902910894,7400.866329028046,214.41378479099143,0.16954993521245965,10537.15477400212,176.0672092952451,154.2380936908187,21.829115604426416,13.392583631518566,3.216283528455997,4.9744272952771675,2679.626012190936,3151.6214287782495,40.22979310605823,2735.983373108801,3251.7288462424053,46.91400383012617,-56.357360917864995,-100.10741746415576,-6.684210724067931,4400.1989066502,5104.486710549998,68.20429598347235,4159.388681427518,5204.37733627005,76.00471135238891,240.81022522268188,-99.89062572005221,-7.8004153689165445,2.315212367725101,1.7274558913174107,7.148426710683003,13.409107892560995,9.406945182152345,0.3920848122415651,0.0015058296363146273,3.1672698495523404e-08,2.2500054821781985e-22,0.2541462793977872,0.34031432760476454,0.5765717557669987,12590.299965493134,309.4008140077052,0.14730669300603358,44.490783258722466,1.134312906795175,16.44968552685304,0.4201522828071794,16.612509058113094,80.449331832291,2.0477171468111104,12639.291166397525,7582.190114479599,195.86121760473753,0.1630277766301436,11314.551182456471,207.01740651286644,186.56023084606613,20.45717566680029,13.07491541450974,1.8530304755982443,5.324868267212603,2676.547707343625,3274.8907336788543,48.05112718953431,2623.5508974964378,3215.664420269368,41.0003546082095,52.99680984718667,59.2263134094864,7.050772581324809,4141.984621860033,5120.135018363092,73.38992894464032,4039.0198658763466,4970.41207826768,65.70590850837169,102.96475598368708,149.72294009541181,7.684020436268617,1.0
0.2040538061528837,2.739663706010928,1.5979472091156754,3.5431042168158724,11.523030491838554,0.012963881879453791,0.0005078417136124888,6.079881131883595e-08,1.5776002831273126e-20,0.16342893191678304,0.10046864250449167,0.4283667506756418,10362.434382928113,295.9755485262372,0.19998969592080526,32.752472114044636,0.9251337187807085,15.606928196058217,0.391475769421625,9.264221355836778,65.99966458308337,1.815130321554038,11456.3518054411,6833.4821636651195,187.1974536724132,0.19625010595064465,11237.645795151895,248.91935104247216,211.10727271039383,37.81207833207834,30.099040504286165,1.4530894891885966,6.835396860920019,3123.951288078696,4038.9747180975232,71.44589705775607,3191.3335351348783,4169.940412071987,66.91746422111544,-67.3822470561824,-130.96569397446393,4.528432836640632,4787.718719936723,6099.1286462865755,108.28614331491265,5083.663483794817,6745.415917958802,114.16597085384498,-295.9447638580946,-646.2872716722264,-5.879827538932339,1.2410605719990258,1.397799877516882,5.081550123870959,8.603772103161191,5.036089806094065,0.12874480690321916,0.012516110045015873,1.917115293260161e-15,8.645915521226192e-28,0.09832196171619942,0.25817451975178096,0.418047019653819,10569.956339587165,321.74481344385083,0.18381346473273522,33.745080251400154,1.0274979902426475,11.957133881553288,0.36162621640598713,11.238520417583954,71.20076959344665,2.1631221240599054,10451.392394282135,6173.602280714853,186.97871109181116,0.16663131739024611,9354.654565950275,173.95262815796048,155.79414411938157,18.158484038578884,10.901433160290761,2.7234210925929148,5.29971210879485,2667.22632072971,3096.575297859072,46.15812993493037,2754.4374830502284,3262.2033836994797,47.89274332570836,-87.21116232051888,-165.62808584040715,-1.7346133907779837,4256.198976639638,4956.588131010529,75.26844531820166,4165.7213354093665,4990.393677574693,76.44207480745204,90.47764123027193,-33.805546564164814,-1.173629489250401,0.0
1.81595469038312,1.389613658059056,6.759899096330698,11.419472663080025,6.621214604743798,0.14192247725078913,0.0022025757281631413,2.11208845991843e-09,1.7787152942812198e-16,0.6387954598926631,0.27782932251490755,0.44133633097980585,15946.667099089915,374.33560958943747,0.1631631284316541,46.578890418660144,1.1190617813236505,18.25529041383423,0.4416721978056052,15.439150182216268,86.38266430289471,2.069343006753109,14089.259364527798,8747.497817746698,210.4084997209805,0.16972049410282275,12606.974707797217,227.50527194095565,200.92364546109087,26.581626479864767,17.390323962374847,3.0652367034827774,5.515874395573334,2619.0847275391166,3128.562575464679,45.015489796093206,2752.005185652406,3291.549028699219,46.78729300923019,-132.92045811328933,-162.98645323453988,-1.7718032131369799,4124.219279930836,5135.029118732731,76.23344904056027,4140.584842599757,5094.303276234928,73.98364651431925,-16.36556266892184,40.72584249780407,2.2498025262410275,0.6514794040767047,1.7634437358937143,1.5175209559575074,4.159931636280172,8.997193382930107,0.00631448198431267,0.00391088927399406,1.2759132153968749e-07,9.150786501033938e-28,0.24234928878174372,0.12676163651920352,0.3505797859452082,6655.182137616391,174.2888411721529,0.12695938176024982,50.952774410358586,1.2581811886347216,12.602995970804466,0.3228683842783663,16.59983748627079,79.51034661945877,2.009454650631474,11083.178816638821,5976.960561824719,157.04702311737634,0.1502675800297913,10664.555645512153,198.27962327604283,179.6538906485027,18.625732627540113,13.045333128288446,1.529955717613476,5.032240027333426,2665.5130313800983,3285.1243290561824,46.49049377688149,2741.15330245978,3278.9253724195264,43.56072641727205,-75.64027107968226,6.19895663665635,2.929767359609431,4036.5815802182806,5030.917072875441,75.22194795251116,4144.54337611771,5187.977319316694,71.25299579670092,-107.96179589943,-157.06024644125267,3.9689521558102325,0.0
1.3762174897808772,2.3278840279646187,4.817457847318396,8.504793605670278,10.957531779133829,0.07749617552254891,0.00014007497157836088,1.3200552874490188e-10,1.1116970589257624e-17,0.3543478013029897,0.20033500374079205,0.44672421160171216,16862.954148765853,379.78591044927776,0.1641054174980585,55.44898411913531,1.2583073767174409,20.609943332069317,0.4707409866761555,17.99978502865734,96.77710570696274,2.198074168268903,13674.000547520765,8038.1310720370075,184.58690213249346,0.1627138428064181,12656.268218631589,232.78899258767788,207.71154538357092,25.077447204106953,18.28381366427543,1.7487139374039504,5.330833111785974,2598.951467294273,3222.3453031465224,45.156084544921654,2779.253957313509,3286.0451352398754,47.67610875016159,-180.30249001923622,-63.69983209335287,-2.52002420523994,4018.6761240425176,5140.946298268764,75.90289682880642,4231.952490968382,5147.586257967118,75.35402174572097,-213.27636692586572,-6.639959698354929,0.5488750830854583,1.8121579319992573,1.5220609928292257,4.464533468455131,9.703278274197842,7.127658481331245,0.12867584898674983,0.0001243945938464384,3.98722879814488e-09,1.6940659231048085e-21,0.5143531461951003,0.22669874250158545,0.39538993720508925,8965.014734719412,209.0982886136754,0.15291417510450517,55.225365008776414,1.267551331769115,15.021398268767612,0.34885682622222125,20.32163571634971,89.27639861449195,2.066869956864217,13252.839378177838,7717.665312813035,180.48890665548805,0.16150979475707083,12274.47175703889,229.99182047365397,205.38203070364136,24.609789770012647,15.480277113777298,3.313278886630754,5.34019698365035,2758.082734158547,3345.826292065013,49.21904222734057,2689.176035178857,3377.8382342127243,46.22728265594293,68.90669897968984,-32.01194214771134,2.9917595713976395,4224.951833810334,5227.254010231176,78.77208674952004,4067.9049866036084,5279.89596871108,76.08701532193751,157.04684720672617,-52.64195847990388,2.6850714275825243,0.0
0.9652428357981614,1.2488908247354953,2.5443082933418144,5.640036483220026,6.846445263385306,0.03967725370811155,0.0005514778163316125,3.2424926758316525e-05,3.24249267578125e-05,0.019332748047777862,0.1580733660022346,0.35497441820990494,7761.342549201641,218.1801652227978,0.16452922123944372,40.75017218136128,1.191401716969493,14.60995816034574,0.4210705391207684,15.700794526281367,75.0481287788296,2.175239315609884,10300.356531775502,5830.918085529043,168.86724628547591,0.1660799293047519,9506.148339709971,177.78745314092882,161.92661365739983,15.86083948352899,11.584929712157606,0.9954188436099284,5.176512094446219,2601.6083920738993,3090.9432890368425,42.85232764061655,2679.13946105943,3271.1589758248974,47.946893231899324,-77.53106898553051,-180.2156867880551,-5.09456559128277,4037.7644485392157,4869.97273270528,70.47607053621564,4273.13165729281,5089.433268121701,76.42517953667132,-235.36720875359413,-219.46053541642203,-5.949109000455679,1.2940225920025217,1.360829728289917,4.690052481554009,9.827827712974639,8.560988280807983,0.00911977903194743,0.00012696035821527018,1.5166748856836677e-08,1.058855807554322e-22,0.521781593868883,0.3074749598016401,0.5615998676449148,9756.150361543572,297.74362576647053,0.17379432152594518,36.35702069803598,1.0904613188625403,15.136918874970172,0.4551319322075184,14.068951560597027,74.05185470666143,2.2322249275642982,11227.09039789209,6898.554948418456,210.06146276496406,0.173385483272497,10499.32022696159,188.43698775792876,168.63105719147018,19.805930566458564,12.339465487756854,2.308471940466613,5.688985007732619,2778.7748586532934,3271.7911824029197,48.31631136276556,2649.231911650837,3310.027200241483,48.35568158637967,129.54294700245663,-38.2360178385633,-0.03937022361410847,4455.757056592837,5198.044918633186,79.21868154358178,4035.995356889525,5198.581387565178,78.15115415082371,419.76169970331205,-0.5364689319921041,1.0675273927580649,1.0
