r_top_pred,r_jng_pred,r_mid_pred,r_bot_pred,r_sup_pred,b_top_pred,b_jng_pred,b_mid_pred,b_bot_pred,b_sup_pred,res
0.5412352085113525,0.5944878458976746,0.5168946981430054,0.5430817008018494,0.5748454928398132,0.4587647616863251,0.40551215410232544,0.48310527205467224,0.45691829919815063,0.42515450716018677,Red
0.2962779402732849,0.41514599323272705,0.5114191770553589,0.3445371985435486,0.35810941457748413,0.7037220597267151,0.584854006767273,0.4885807931423187,0.6554628014564514,0.6418905854225159,Blue
0.7353204488754272,0.6861781477928162,0.5811676383018494,0.7088280916213989,0.6805654764175415,0.26467955112457275,0.31382185220718384,0.41883236169815063,0.29117193818092346,0.3194345235824585,Red
0.4967462420463562,0.35633760690689087,0.4741849899291992,0.44960612058639526,0.43908029794692993,0.5032537579536438,0.6436623930931091,0.5258150100708008,0.5503938794136047,0.5609197020530701,Red
0.4740256071090698,0.4801901578903198,0.4140588045120239,0.2881901264190674,0.6923197507858276,0.5259743928909302,0.5198098421096802,0.5859411954879761,0.7118098735809326,0.30768021941185,Red
0.4158387780189514,0.49782443046569824,0.6985517740249634,0.31379491090774536,0.5752299427986145,0.5841612219810486,0.5021755695343018,0.3014482259750366,0.6862050890922546,0.4247700572013855,Red
0.6186010837554932,0.5157464742660522,0.31294703483581543,0.31741708517074585,0.5804694294929504,0.38139891624450684,0.48425355553627014,0.6870529651641846,0.6825829148292542,0.41953057050704956,Blue
0.46645230054855347,0.5866718888282776,0.7131252288818359,0.5713098049163818,0.46967417001724243,0.5335476994514465,0.4133281111717224,0.2868747413158417,0.42869019508361816,0.5303258299827576,Blue
0.4859437346458435,0.5430729389190674,0.3019442558288574,0.6579731702804565,0.3113117218017578,0.5140562653541565,0.45692703127861023,0.6980557441711426,0.34202679991722107,0.6886882781982422,Blue
0.44501954317092896,0.5851403474807739,0.4601818919181824,0.4259316325187683,0.2495397925376892,0.554980456829071,0.4148596525192261,0.5398181080818176,0.5740683674812317,0.7504602074623108,Red
0.3547084927558899,0.6073215007781982,0.2983824610710144,0.4954453110694885,0.3480098843574524,0.6452915072441101,0.39267849922180176,0.7016175389289856,0.5045546889305115,0.6519901156425476,Blue
0.4606561064720154,0.42136311531066895,0.525705099105835,0.6696875095367432,0.5903902053833008,0.5393438935279846,0.578636884689331,0.4742949306964874,0.3303125202655792,0.40960976481437683,Red
0.576592743396759,0.5651285648345947,0.5552034378051758,0.38731199502944946,0.552160382270813,0.42340725660324097,0.43487146496772766,0.44479653239250183,0.6126880049705505,0.4478396475315094,Blue
0.459908664226532,0.49522870779037476,0.6195213794708252,0.6986047029495239,0.7859655618667603,0.540091335773468,0.5047712922096252,0.3804785907268524,0.30139532685279846,0.21403445303440094,Red
0.41578662395477295,0.5248420238494873,0.2953985333442688,0.5792765617370605,0.4804075360298157,0.584213376045227,0.4751579761505127,0.7046014666557312,0.42072343826293945,0.5195924639701843,Blue
0.3331833481788635,0.38698601722717285,0.4519771933555603,0.3817383050918579,0.5814539194107056,0.6668166518211365,0.6130139827728271,0.5480228066444397,0.6182616949081421,0.41854605078697205,Blue
0.38724780082702637,0.4997968077659607,0.312286376953125,0.3952954411506653,0.4041162133216858,0.6127521991729736,0.5002031922340393,0.687713623046875,0.6047045588493347,0.5958837866783142,Blue
0.2580743432044983,0.5626256465911865,0.4762763977050781,0.2873811721801758,0.570641279220581,0.7419256567955017,0.4373743236064911,0.5237236022949219,0.7126188278198242,0.42935872077941895,Red
0.5156469345092773,0.46386897563934326,0.44930213689804077,0.6573192477226257,0.5916464328765869,0.48435309529304504,0.5361310243606567,0.5506978631019592,0.34268075227737427,0.4083535373210907,Blue
0.3829144835472107,0.5037833452224731,0.5108697414398193,0.3401150703430176,0.38803213834762573,0.6170855164527893,0.49621665477752686,0.48913028836250305,0.6598849296569824,0.6119678616523743,Blue
0.25032538175582886,0.43151265382766724,0.43693166971206665,0.5251153707504272,0.5347719192504883,0.7496746182441711,0.5684873461723328,0.5630683302879333,0.47488462924957275,0.4652281105518341,Blue
0.4361463785171509,0.3898240327835083,0.3335092067718506,0.4030906558036804,0.39771294593811035,0.5638536214828491,0.6101759672164917,0.6664907932281494,0.5969093441963196,0.6022870540618896,Red
0.2007271647453308,0.21103566884994507,0.3893643617630005,0.25884658098220825,0.491851270198822,0.7992728352546692,0.7889643311500549,0.6106356382369995,0.7411534190177917,0.508148729801178,Red
0.5446640849113464,0.7969003319740295,0.6926119327545166,0.4988918900489807,0.5883973836898804,0.45533591508865356,0.20309965312480927,0.3073880672454834,0.5011081099510193,0.41160261631011963,Red
0.6072776913642883,0.6554123163223267,0.7479963302612305,0.6512142419815063,0.5106534957885742,0.39272230863571167,0.34458768367767334,0.25200366973876953,0.34878578782081604,0.4893464744091034,Blue
0.20448851585388184,0.3869195580482483,0.3034144639968872,0.2700973153114319,0.36609041690826416,0.7955114841461182,0.6130804419517517,0.6965855360031128,0.7299026846885681,0.6339095830917358,Blue
0.4773660898208618,0.5441223382949829,0.44423502683639526,0.40058600902557373,0.5114486813545227,0.5226339101791382,0.4558776319026947,0.5557649731636047,0.5994139909744263,0.4885513186454773,Red
0.5296790599822998,0.6127322912216187,0.4214223027229309,0.4684233069419861,0.586442232131958,0.4703209102153778,0.38726773858070374,0.5785776972770691,0.5315766930580139,0.4135577976703644,Blue
0.45422065258026123,0.5483681559562683,0.6431413888931274,0.21887201070785522,0.6409110426902771,0.5457793474197388,0.4516318440437317,0.35685861110687256,0.7811279892921448,0.3590889573097229,Blue
0.4011738896369934,0.4850447177886963,0.5469266176223755,0.5202399492263794,0.3681471347808838,0.5988261103630066,0.5149552822113037,0.4530733525753021,0.4797600209712982,0.6318528652191162,Blue
0.5385159850120544,0.2438141107559204,0.3860349655151367,0.3107028603553772,0.3543720245361328,0.46148401498794556,0.7561858892440796,0.6139650344848633,0.6892971396446228,0.6456279754638672,Red
0.5599663853645325,0.5636121034622192,0.6243032217025757,0.6075899004936218,0.6920416355133057,0.44003361463546753,0.4363878667354584,0.3756967782974243,0.3924100995063782,0.30795833468437195,Blue
0.736763060092926,0.7555192708969116,0.772645115852356,0.6283795833587646,0.7749074697494507,0.263236939907074,0.24448075890541077,0.22735489904880524,0.37162038683891296,0.22509253025054932,Blue
0.725440263748169,0.6217398047447205,0.5414228439331055,0.22321361303329468,0.634143590927124,0.27455973625183105,0.37826019525527954,0.45857715606689453,0.7767863869667053,0.3658563792705536,Blue
0.4667849540710449,0.5443894863128662,0.37134242057800293,0.6969574689865112,0.5606911182403564,0.5332150459289551,0.4556105136871338,0.6286575794219971,0.3030425012111664,0.43930885195732117,Blue
0.5600918531417847,0.5326699018478394,0.5236568450927734,0.4970206022262573,0.5073115825653076,0.43990811705589294,0.46733009815216064,0.4763431251049042,0.5029793977737427,0.49268838763237,Blue
0.35607022047042847,0.5357091426849365,0.3622346520423889,0.21731793880462646,0.49519842863082886,0.6439297795295715,0.4642908275127411,0.6377653479576111,0.7826820611953735,0.5048015713691711,Red
0.3706662058830261,0.5687557458877563,0.5046694278717041,0.24758309125900269,0.26054614782333374,0.6293337941169739,0.43124425411224365,0.4953306019306183,0.7524169087409973,0.7394538521766663,Red
0.5014721751213074,0.6499680280685425,0.6180813312530518,0.5543714761734009,0.4437909722328186,0.4985278248786926,0.3500319719314575,0.38191866874694824,0.4456285536289215,0.5562090277671814,Blue
0.5290117859840393,0.4014322757720947,0.5212928056716919,0.4768948554992676,0.23786777257919312,0.4709882140159607,0.5985677242279053,0.4787072241306305,0.5231051445007324,0.7621322274208069,Blue
0.6657722592353821,0.5061320066452026,0.49641335010528564,0.5771002769470215,0.7235426902770996,0.3342277407646179,0.493867963552475,0.5035866498947144,0.42289969325065613,0.276457279920578,Red
0.29821592569351196,0.3797261118888855,0.5156804323196411,0.47561246156692505,0.2904617190361023,0.701784074306488,0.6202738881111145,0.4843195974826813,0.524387538433075,0.7095382809638977,Blue
0.42550522089004517,0.3548251986503601,0.5010315179824829,0.1348755955696106,0.5395832657814026,0.5744947791099548,0.6451748013496399,0.4989684820175171,0.8651244044303894,0.4604167342185974,Red
0.3971989154815674,0.38799190521240234,0.49908286333084106,0.47148650884628296,0.31227535009384155,0.6028010845184326,0.6120080947875977,0.5009171366691589,0.528513491153717,0.6877246499061584,Blue
0.565366268157959,0.5682045817375183,0.5441849827766418,0.5560530424118042,0.5359158515930176,0.43463370203971863,0.4317954182624817,0.45581501722335815,0.4439469575881958,0.46408411860466003,Red
0.7305065393447876,0.47895246744155884,0.6613947153091431,0.3979108929634094,0.5021809339523315,0.2694934904575348,0.5210475325584412,0.33860525488853455,0.6020891070365906,0.49781909584999084,Blue
0.4860038757324219,0.526384711265564,0.5483967661857605,0.6367933750152588,0.3322342038154602,0.5139961242675781,0.4736153185367584,0.4516032338142395,0.3632065951824188,0.6677657961845398,Blue
0.673586368560791,0.5313574075698853,0.3975642919540405,0.3343229293823242,0.4528099298477173,0.32641366124153137,0.46864259243011475,0.6024357080459595,0.6656770706176758,0.5471900701522827,Red
0.4133046269416809,0.5926864743232727,0.4988892078399658,0.5925624370574951,0.5200918912887573,0.5866953730583191,0.4073135256767273,0.5011107921600342,0.4074375629425049,0.47990813851356506,Red
0.6332144737243652,0.4443386197090149,0.4258822202682495,0.3345775604248047,0.5082696676254272,0.36678552627563477,0.5556613802909851,0.5741177797317505,0.6654224395751953,0.49173030257225037,Blue
0.5706171989440918,0.40718233585357666,0.8446905612945557,0.5642728805541992,0.4803761839866638,0.4293828010559082,0.5928176641464233,0.15530942380428314,0.43572714924812317,0.5196238160133362,Red
0.5807017683982849,0.5178412199020386,0.31921470165252686,0.3126317858695984,0.6304932832717896,0.4192982316017151,0.4821587800979614,0.6807852983474731,0.6873682141304016,0.36950671672821045,Blue
0.36663907766342163,0.30592989921569824,0.2866448163986206,0.25779473781585693,0.6425836086273193,0.6333609223365784,0.6940701007843018,0.7133551836013794,0.7422052621841431,0.3574163615703583,Red
0.3692275285720825,0.4731966257095337,0.6262838840484619,0.440204381942749,0.5058699250221252,0.6307724714279175,0.5268033742904663,0.3737161159515381,0.559795618057251,0.49413007497787476,Red
0.258844256401062,0.46018868684768677,0.36411160230636597,0.4726766347885132,0.4376789331436157,0.741155743598938,0.5398113131523132,0.635888397693634,0.5273233652114868,0.5623210668563843,Red
0.49270254373550415,0.5116278529167175,0.3857794404029846,0.6094323396682739,0.337960422039032,0.5072974562644958,0.48837214708328247,0.6142205595970154,0.39056769013404846,0.662039577960968,Blue
0.42353010177612305,0.5139085054397583,0.47320079803466797,0.676830530166626,0.5279524326324463,0.576469898223877,0.4860915243625641,0.526799201965332,0.32316944003105164,0.4720475673675537,Red
0.6205741763114929,0.5332731008529663,0.6262091398239136,0.27492642402648926,0.47656911611557007,0.3794258236885071,0.4667269289493561,0.37379083037376404,0.7250735759735107,0.5234308838844299,Red
0.30697929859161377,0.4036446809768677,0.38034993410110474,0.3152284026145935,0.3252227306365967,0.6930207014083862,0.5963553190231323,0.6196500658988953,0.6847715973854065,0.6747772693634033,Red
0.32106107473373413,0.5553579330444336,0.48725658655166626,0.38105475902557373,0.34613358974456787,0.6789389252662659,0.444642037153244,0.5127434134483337,0.6189452409744263,0.6538664102554321,Blue
0.3370019793510437,0.4943099021911621,0.2969632148742676,0.22532176971435547,0.27170467376708984,0.6629980206489563,0.5056900978088379,0.7030367851257324,0.7746782302856445,0.7282953262329102,Red
0.273537278175354,0.408557653427124,0.3012494444847107,0.23945027589797974,0.45107144117355347,0.726462721824646,0.591442346572876,0.6987505555152893,0.7605497241020203,0.5489285588264465,Red
0.3364558219909668,0.41443300247192383,0.5007249116897583,0.28801989555358887,0.39268213510513306,0.6635441780090332,0.5855669975280762,0.4992751181125641,0.7119801044464111,0.6073178648948669,Red
0.4561426043510437,0.5226781964302063,0.45204418897628784,0.4514867663383484,0.5281820297241211,0.5438573956489563,0.4773218035697937,0.5479558110237122,0.5485132336616516,0.4718179404735565,Blue
0.5377362370491028,0.4785386323928833,0.43344688415527344,0.4627882242202759,0.6779450178146362,0.4622637629508972,0.5214613676071167,0.5665531158447266,0.5372117757797241,0.32205498218536377,Blue
0.48314642906188965,0.4100070595741272,0.6464274525642395,0.42828041315078735,0.49148035049438477,0.5168535709381104,0.5899929404258728,0.3535725474357605,0.5717195868492126,0.5085196495056152,Red
0.3472985029220581,0.26781296730041504,0.671425998210907,0.3902411460876465,0.5324530601501465,0.6527014970779419,0.732187032699585,0.328574001789093,0.6097588539123535,0.4675469696521759,Red
0.48364174365997314,0.4972110986709595,0.5573002099990845,0.48615795373916626,0.6971551179885864,0.5163582563400269,0.5027889013290405,0.44269976019859314,0.5138420462608337,0.30284491181373596,Red
0.470211386680603,0.553687572479248,0.6023215055465698,0.5471805334091187,0.5797099471092224,0.529788613319397,0.44631245732307434,0.3976784944534302,0.45281949639320374,0.4202900528907776,Blue
0.6121094226837158,0.5381075143814087,0.7480136156082153,0.37085020542144775,0.4765163064002991,0.3878905475139618,0.4618924558162689,0.25198638439178467,0.6291497945785522,0.5234836935997009,Red
0.4842104911804199,0.6382471323013306,0.46753746271133423,0.5837098360061646,0.6053308248519897,0.5157895088195801,0.36175286769866943,0.5324625372886658,0.41629016399383545,0.39466920495033264,Red
0.40500837564468384,0.4722646474838257,0.5346871614456177,0.3508952260017395,0.5310819149017334,0.5949916243553162,0.5277353525161743,0.4653128385543823,0.6491047739982605,0.4689180552959442,Red
0.45307934284210205,0.4083538055419922,0.38250023126602173,0.3038729429244995,0.37693703174591064,0.546920657157898,0.5916461944580078,0.6174997687339783,0.6961270570755005,0.6230629682540894,Red
0.44851619005203247,0.4014322757720947,0.4673764705657959,0.27406036853790283,0.23578524589538574,0.5514838099479675,0.5985677242279053,0.5326235294342041,0.7259396314620972,0.7642147541046143,Red
0.5832897424697876,0.6334935426712036,0.600435733795166,0.6623979806900024,0.49223142862319946,0.4167102873325348,0.3665064871311188,0.3995642364025116,0.33760201930999756,0.5077685713768005,Red
0.40244072675704956,0.4521574378013611,0.6152873039245605,0.3716133236885071,0.4078465700149536,0.5975592732429504,0.5478425621986389,0.38471269607543945,0.6283866763114929,0.5921534299850464,Blue
0.2868551015853882,0.5790384411811829,0.6380747556686401,0.5849611163139343,0.331318736076355,0.7131448984146118,0.42096155881881714,0.36192527413368225,0.4150388836860657,0.668681263923645,Blue
0.45173728466033936,0.4132656455039978,0.3829970359802246,0.24292302131652832,0.39649462699890137,0.5482627153396606,0.5867343544960022,0.6170029640197754,0.7570769786834717,0.6035053730010986,Blue
0.34582048654556274,0.3908485770225525,0.4554066061973572,0.3578833341598511,0.47775328159332275,0.6541795134544373,0.6091514229774475,0.5445933938026428,0.6421166658401489,0.5222467184066772,Blue
0.6864113807678223,0.7011270523071289,0.569116473197937,0.6666449308395386,0.5726596117019653,0.31358861923217773,0.2988729774951935,0.4308835566043854,0.3333550989627838,0.42734038829803467,Red
0.6228240132331848,0.4943099021911621,0.8152415156364441,0.5561596155166626,0.4555005431175232,0.3771759867668152,0.5056900978088379,0.1847584992647171,0.4438403844833374,0.5444994568824768,Red
0.3536071181297302,0.5243270397186279,0.505683422088623,0.483822226524353,0.3470807671546936,0.6463928818702698,0.4756729304790497,0.49431660771369934,0.516177773475647,0.6529192328453064,Blue
0.37654292583465576,0.16809749603271484,0.41936200857162476,0.3598989248275757,0.7582370042800903,0.6234570741653442,0.8319025039672852,0.5806379914283752,0.6401010751724243,0.24176301062107086,Red
0.34542495012283325,0.23475974798202515,0.3608376979827881,0.30061817169189453,0.6145352721214294,0.6545750498771667,0.7652402520179749,0.6391623020172119,0.6993818283081055,0.38546472787857056,Blue
0.44119930267333984,0.5012548565864563,0.7176187038421631,0.44703125953674316,0.19227886199951172,0.5588006973266602,0.4987451434135437,0.2823813259601593,0.5529687404632568,0.8077211380004883,Blue
0.5333282947540283,0.5700869560241699,0.5581990480422974,0.560816764831543,0.6245430707931519,0.4666716754436493,0.4299130439758301,0.441800981760025,0.43918320536613464,0.37545695900917053,Red
0.5241643190383911,0.5943853855133057,0.7956594228744507,0.6343787312507629,0.377269446849823,0.4758356809616089,0.40561458468437195,0.20434054732322693,0.36562126874923706,0.622730553150177,Red
0.6315096616744995,0.5047622919082642,0.7322236895561218,0.496329665184021,0.532917857170105,0.3684903681278229,0.4952377378940582,0.2677763104438782,0.503670334815979,0.46708211302757263,Red
0.350048303604126,0.5158088803291321,0.23830431699752808,0.5715223550796509,0.35635364055633545,0.649951696395874,0.4841911196708679,0.7616956830024719,0.42847761511802673,0.6436463594436646,Blue
0.3609676957130432,0.4413713216781616,0.586606502532959,0.6931473016738892,0.493549108505249,0.6390323042869568,0.5586286783218384,0.4133935272693634,0.30685269832611084,0.506450891494751,Blue
0.5224484801292419,0.6277567148208618,0.5373783707618713,0.4347084164619446,0.518604576587677,0.47755151987075806,0.3722432553768158,0.46262162923812866,0.5652915835380554,0.481395423412323,Red
0.4932650327682495,0.5473626852035522,0.3185197114944458,0.38655102252960205,0.2981443405151367,0.5067349672317505,0.45263731479644775,0.6814802885055542,0.613448977470398,0.7018556594848633,Red
0.43728017807006836,0.6146625280380249,0.3810834288597107,0.6743919849395752,0.395363450050354,0.5627198219299316,0.3853374719619751,0.6189165711402893,0.3256080150604248,0.604636549949646,Blue
0.4648124575614929,0.5768702030181885,0.37801969051361084,0.4353443384170532,0.36482101678848267,0.5351875424385071,0.42312976717948914,0.6219803094863892,0.5646556615829468,0.6351789832115173,Blue
0.7636247277259827,0.607853353023529,0.8885074257850647,0.5074852705001831,0.5747899413108826,0.23637525737285614,0.39214664697647095,0.1114925667643547,0.4925147593021393,0.42521005868911743,Blue
0.8047619462013245,0.4825003743171692,0.6845885515213013,0.4100194573402405,0.2836238145828247,0.19523803889751434,0.5174996256828308,0.31541141867637634,0.5899805426597595,0.7163761854171753,Red
0.7737696170806885,0.42500197887420654,0.6949847936630249,0.7544591426849365,0.29966825246810913,0.22623035311698914,0.5749980211257935,0.3050152361392975,0.24554088711738586,0.7003317475318909,Blue
0.6967287063598633,0.6590577363967896,0.7575230598449707,0.6908052563667297,0.47953373193740845,0.3032713234424591,0.34094226360321045,0.2424769401550293,0.30919474363327026,0.5204662680625916,Blue
0.3089767098426819,0.5499294996261597,0.5465735793113708,0.523676872253418,0.3328719735145569,0.6910232901573181,0.45007047057151794,0.45342642068862915,0.47632309794425964,0.6671280264854431,Blue
0.2780022621154785,0.5666362643241882,0.4348667860031128,0.5610846877098083,0.435779333114624,0.7219977378845215,0.43336373567581177,0.5651332139968872,0.43891531229019165,0.564220666885376,Red
0.596630871295929,0.43444955348968506,0.5673537254333496,0.5871313810348511,0.4951707124710083,0.40336912870407104,0.5655504465103149,0.4326462745666504,0.41286858916282654,0.5048292875289917,Red
0.40141528844833374,0.5761035680770874,0.32532966136932373,0.48968368768692017,0.5177070498466492,0.5985847115516663,0.4238964021205902,0.6746703386306763,0.5103163123130798,0.48229295015335083,Red
0.2014007568359375,0.36787599325180054,0.48463475704193115,0.37824875116348267,0.3973310589790344,0.7985992431640625,0.6321240067481995,0.5153652429580688,0.6217512488365173,0.6026689410209656,Blue
0.49743467569351196,0.46829384565353394,0.2465968132019043,0.2876496911048889,0.2435491681098938,0.502565324306488,0.5317061543464661,0.7534031867980957,0.7123503088951111,0.7564508318901062,Red
0.3728182911872864,0.3608378767967224,0.23508185148239136,0.19646388292312622,0.43376487493515015,0.6271817088127136,0.6391621232032776,0.7649181485176086,0.8035361170768738,0.5662351250648499,Red
0.3956388831138611,0.42371082305908203,0.7137397527694702,0.28638702630996704,0.26662278175354004,0.6043611168861389,0.576289176940918,0.2862602174282074,0.713612973690033,0.73337721824646,Blue
0.42647528648376465,0.48280274868011475,0.4737599492073059,0.4377470016479492,0.4265681505203247,0.5735247135162354,0.5171972513198853,0.5262400507926941,0.5622529983520508,0.5734318494796753,Red
0.6154700517654419,0.615369439125061,0.38783299922943115,0.5273441076278687,0.4517925977706909,0.3845299184322357,0.38463056087493896,0.6121670007705688,0.47265589237213135,0.5482074022293091,Blue
0.5289467573165894,0.4917755126953125,0.5910011529922485,0.6258044242858887,0.48304450511932373,0.47105327248573303,0.5082244873046875,0.40899887681007385,0.37419554591178894,0.5169554948806763,Blue
0.6013103723526001,0.3874034285545349,0.5481089353561401,0.4157031178474426,0.5106385946273804,0.3986895978450775,0.6125965714454651,0.45189109444618225,0.5842968821525574,0.48936137557029724,Blue
0.37904155254364014,0.4335020184516907,0.4010387063026428,0.5356408357620239,0.6432704925537109,0.6209584474563599,0.5664979815483093,0.5989612936973572,0.46435919404029846,0.3567294776439667,Red
0.37316304445266724,0.32617485523223877,0.2121381163597107,0.5926926136016846,0.5548763275146484,0.6268369555473328,0.6738251447677612,0.7878618836402893,0.40730735659599304,0.44512370228767395,Red
0.43709462881088257,0.40115588903427124,0.6153509616851807,0.3852522373199463,0.24443435668945312,0.5629053711891174,0.5988441109657288,0.38464903831481934,0.6147477626800537,0.7555656433105469,Red
0.39305561780929565,0.5511674880981445,0.45235830545425415,0.23069828748703003,0.1826879382133484,0.6069443821907043,0.44883251190185547,0.5476416945457458,0.76930171251297,0.8173120617866516,Blue
0.32189691066741943,0.33661985397338867,0.41324299573898315,0.36297088861465454,0.41350430250167847,0.6781030893325806,0.6633801460266113,0.5867570042610168,0.6370291113853455,0.5864956974983215,Red
0.19676417112350464,0.4148790240287781,0.5706199407577515,0.5498707294464111,0.3175809383392334,0.8032358288764954,0.5851209759712219,0.4293800890445709,0.45012930035591125,0.6824190616607666,Red
0.3494425415992737,0.5101077556610107,0.5812547206878662,0.6410288214683533,0.42384612560272217,0.6505574584007263,0.48989224433898926,0.4187452495098114,0.35897117853164673,0.5761538743972778,Blue
0.4315125346183777,0.45074599981307983,0.5399891138076782,0.31137025356292725,0.42589110136032104,0.5684874653816223,0.5492540001869202,0.46001091599464417,0.6886297464370728,0.574108898639679,Red
0.4729383587837219,0.4669969081878662,0.5229511260986328,0.3138499855995178,0.24028480052947998,0.5270616412162781,0.5330030918121338,0.4770488440990448,0.6861500144004822,0.75971519947052,Blue
