player,firstbloodkill,firstbloodvictim,dpm,damageshare,wpm,wcpm,earned_gpm,cspm,xpat10,csat10,golddiffat10,xpdiffat10,csdiffat10,xpat15,csat15,golddiffat15,xpdiffat15,csdiffat15,kd,apm,mkoj_pm,mkej_pm
Xerxe,0.019775480041126513,0.0009803790599107742,374.39878295464376,0.21314517088778484,0.5859039729139287,0.4950207928638744,174.8055870185836,5.536166935087184,3361.8486325109616,65.2993453855842,-129.8192958735932,-146.10141203680766,5.31126042988506,5256.944590426534,98.67048951455675,247.3611630998584,334.57222411472617,18.192219764701004,0.9124933103033832,0.04832926017763382,3.0486796357858137,0.38307690516221127
Humanoid,0.3125095442519523,0.0025939941433553455,555.9201762141795,0.24261615380199697,0.4097159273756501,0.12144297345124536,251.89576478466952,7.910618861951075,4646.193717326388,83.55236468784989,170.71158317051848,-287.19044693444766,-13.009207468741735,7202.740745566167,132.2670033961667,-592.7382557004607,-455.0937414427749,-13.291807268598262,0.6868138397908741,0.18338703845963417,0.4165185724447906,0.13079385438765107
Kobbe,1.9499566451612667e-09,2.2204461021898723e-15,812.7095764541398,0.36534194362502936,0.28404870899305645,0.3583645555177718,325.60168883559726,9.63405919250205,3166.1979530478407,84.96297168337803,-216.53365363143334,-396.11378489926426,-4.246896493579487,5151.72287079811,134.892986970909,76.30029832836175,-797.2838053690471,-8.063160918098031,1.089652872080314,0.11749388275302018,0.7135022126535113,0.037392976354658804
Tore,6.394884623164391e-14,0.6259920597076416,118.69677820581289,0.07254097017261676,1.2466053802511825,0.35211880009190655,75.43797413380807,1.0422790415674654,2525.5759930901863,11.704984964940769,-338.6164843582505,53.653803820276,-0.7234493667526434,3834.110882982854,19.81852869737084,-416.2692775827512,150.33453378833508,-2.958349618267758,0.0004891166860878972,0.23093837622627533,1.46484375e-05,5.551115123125783e-19
Expect,6.105101796727297e-05,0.3809930086717954,323.5857469816598,0.17675786661500098,0.5074497738945825,0.1073694702129752,193.80902066491217,7.128267505808867,4551.2473069272055,74.83320615933813,-256.87981171807957,-170.7920055418331,-3.7328169401352005,6943.516760050114,113.85976281769227,-444.4435197172636,-514.7471677545909,-8.341074765063125,0.23674656019348428,0.08472750033518857,0.031482710261682076,0.0006565883763188829
Caedrel,0.0005798349158112901,0.06250011921110987,170.48166434571976,0.10257607933020277,0.620197560567634,0.30084457837913575,148.07972147096578,4.653356473095094,3240.310555687865,61.16135108836306,-77.8073796315008,122.56259269977613,2.1394595289396676,5052.044434384719,89.11031444994876,-33.01180291747394,78.59194470392632,-0.5110014884503435,0.41713009346504154,0.15505077818917734,2.4248952359749216,0.07234308178633074
Exile,0.0,0.0078125,212.19484609375002,0.22055038671875,0.4590609375,0.16626328125,202.38200625000002,8.092314453124999,4512.37109375,76.05078125,-358.24609375,-166.078125,-15.5703125,6962.39453125,122.34375,-549.3046875,-439.08984375,-22.0078125,0.203120703125,0.0351171875,0.3804296875,0.0261328125
Jeskla,1.1444091796875e-05,0.50213623046875,498.2546382426421,0.24874414052566513,0.506823432606645,0.12262906751008704,241.4440761520879,7.339678256347636,3447.750234705396,68.1542021590285,-472.68072532257065,547.1115239704959,20.478585951495916,6198.886075279675,118.48150087613612,-65.9947911882773,1388.4468090930022,41.90240782499313,0.8480311038695276,0.13306783710606396,0.3203486572159454,0.011706483531743288
kaSing,0.0,0.0029296875,97.55614985427857,0.07912224545631408,1.3761042675018311,0.26334854354858395,87.87490287704469,1.5303453552246093,2726.902904510498,10.865657806396484,-290.5470962524414,-182.0788116455078,-6.1132659912109375,4063.1358070373535,18.70891571044922,-584.916389465332,-14.737533569335938,-6.038417816162109,0.5976753234863281,0.05988739013671875,0.0006253051757812501,7.8125e-05
Cabochard,1.4901162082087486e-08,0.25048923527356415,330.0973161637427,0.17494386469018317,0.41215150894329733,0.13275226077210006,188.77672509300515,6.417115141502164,4408.157725284023,73.85586343220493,36.034559016409816,121.57379363725776,3.2422407791616212,6784.74011884987,119.44787438244744,-532.2516044414914,-372.1122586991972,-3.4947376206760072,0.6240455345781531,0.12269073456555946,0.20117457975301806,0.019375245671701055
Mowgli,4.563844413496554e-08,0.0686112679541111,198.60692302532163,0.10147193266342422,0.6746333143727621,0.38863143197844985,138.01203246860192,3.6472354713618955,3322.2946137299264,55.846760105853036,353.85431643186035,380.3223891420381,7.2303205005363225,4906.430638835145,75.84548759628495,-75.73711976755635,-542.7401986493821,-1.2820956452160317,0.41118222739108046,0.185530899134734,1.8900725153930584,0.3415464413621902
Jiizuke,0.0032043755963968718,0.01955032360342557,664.7032382230883,0.2755787940070725,0.41787519699239906,0.17183563101938065,335.3951726871834,10.003076128902162,4935.069968441935,91.57503903544495,342.09508926430806,204.8203696080941,4.2132087523073825,7921.463505018745,149.44973498487872,930.4922552299834,261.96959297666024,11.074713868689315,1.28235755912897,0.1460150961381479,0.4950523344536297,0.3769421858729476
Attila,0.0,0.008302211819795957,307.70364007441066,0.1505146735866023,0.5364874909652612,0.39660820711494305,243.02592863652507,8.067335102703012,3024.2716582818994,77.21254868929196,-75.5413713229027,-224.36113992131664,-7.789649043889199,4829.910612136058,118.54832044277475,-538.1200444027642,-889.6642076010917,-13.529362694786414,0.6355707387294727,0.16031296105100468,0.5525850986434557,0.000490753855959838
Jactroll,5.401752788403158e-07,0.00805676029995262,125.8887998207761,0.07112746752550812,1.6570712005174564,0.18682036809163435,71.45247440494768,0.8485168884884833,2546.351954458329,12.405540146666496,-116.75806419455836,-238.17079568313392,1.5395662366991676,3931.234830862466,19.53752124822242,116.13982011781158,-321.25945633665253,1.6328708986372786,0.06449031680126038,0.13818712853999593,3.6621095750888344e-06,7.152557373046875e-09
Odoamne,0.06250000000023892,3.177674125255692e-05,445.7719819703493,0.2623485249895948,0.3893341574779762,0.17238438413740848,242.0898416444694,7.2957547647187635,4471.159165737012,77.83995122797552,183.43492853341513,-84.4314935134268,8.370948007628058,6613.182555748236,111.03079417075564,609.7522295312842,60.32452006049352,13.82949298625346,0.8984790362839399,0.1216808011171868,0.24293535286498497,0.033861391597117305
