gamenum,position,R_firstdragon,R_infernals,R_mountains,R_clouds,R_oceans,R_firstherald,R_firstbaron,R_firsttower,R_firstmidtower,R_firsttothreetowers,R_dragonsdiff,R_elementaldrakesdiff,R_eldersdiff,R_heraldsdiff,R_baronsdiff,R_towersdiff,R_inhibitorsdiff,B_firstdragon,B_infernals,B_mountains,B_clouds,B_oceans,B_firstherald,B_firstbaron,B_firsttower,B_firstmidtower,B_firsttothreetowers,B_elementaldrakesdiff,B_eldersdiff,B_heraldsdiff,B_baronsdiff,B_towersdiff,B_inhibitorsdiff,res
22,0.10739217462778053,0.0,0.0,0.0,0.0,0.09366128573617655,0.4357613319213501,0.22533253170941592,0.23247986642209698,0.46660346389548435,0.0,0.0,0.0,-0.6802340879617633,-0.5790049059930205,-1.2835352354634553,-1.25450778152,0.5948825372233366,0.0,0.0,0.0,0.0,0.5326866755089427,0.6114152843510765,0.5590564745012788,0.6075175650339101,0.6225934024611305,0.0,0.0,0.0,0.2223705583082626,0.6158311649146959,0.4444989582789771,0.5164845658371244,Red
23,0.07293608358211814,0.0,0.0,0.0,0.0,0.36217984486675553,0.6239691041225421,0.07332582130341925,0.2494524958256905,0.06536260824673389,0.0,0.0,0.0,-0.2545336824363051,-0.6083038642497819,-8.219065554233232,-2.5001408681725,0.6830187902257292,0.0,0.0,0.0,0.0,0.37635715196902947,0.6151760635734711,0.256728327328165,0.12481988484480969,0.26200975476441035,0.0,0.0,0.0,-0.0976346602872418,0.4304080539817092,1.030949918618093,0.6290856993230352,Red
24,0.3852748580806912,0.0,0.0,0.0,0.0,0.1540640918317736,0.7980024524725795,0.5164515881657319,0.06461912096330283,0.5334756869764604,0.0,0.0,0.0,-0.19501167269332204,0.1982909192812568,-2.220972385483851,-0.6427503738100782,0.5405093762570541,0.0,0.0,0.0,0.0,0.19138762584278218,0.324400033236671,0.04116485007275515,0.6093693714014004,0.03357842983638783,0.0,0.0,0.0,-0.11968926672772631,-0.2816547287818216,-1.1510103541056846,-0.24205982189615516,Red
25,0.7559973588462716,0.0,0.0,0.0,0.0,0.5790027352916179,0.17752546726476812,0.03271015705205412,0.7891287225301032,0.029366427718014388,0.0,0.0,0.0,0.4199617934314587,-0.6257308990068358,-3.5672691565776202,-1.6040703241815648,0.20838872074240794,0.0,0.0,0.0,0.0,0.0773538491474307,0.883764210023021,0.7427414796897736,0.04745465809066876,0.7511408786667622,0.0,0.0,0.0,-0.5816440371438352,0.5842234972450993,1.888217632977166,1.1632501447259014,Blue
26,0.507999917463946,0.0,0.0,0.0,0.0,0.44949031985286303,0.225030092727024,0.1599577392828767,0.09277550695406572,0.22040012274118795,0.0,0.0,0.0,0.39911013416973307,-0.9655990124689636,-4.266506458018051,-0.3982717288806739,0.7330746475232003,0.0,0.0,0.0,0.0,0.1537844952858572,0.9660941940632194,0.20485129624030543,0.6069517080653334,0.1899770587083363,0.0,0.0,0.0,-0.6804078214732449,0.8432081561639093,5.901780238530536,2.0835927779601846,Blue
27,0.8635312474207484,0.0,0.0,0.0,0.0,0.08973016624540198,0.9606454716477195,0.5801939918525899,0.7900086095923146,0.09013945696066213,0.0,0.0,0.0,-0.8030185309634459,0.8666756167978449,6.178683391936936,1.495549613941229,0.2650960827351,0.0,0.0,0.0,0.0,0.704879007665183,0.1399316545019756,0.08586937644500954,0.05302485806454167,0.6000529940221355,0.0,0.0,0.0,0.6561054196414611,-0.9310472060573778,-5.283709015983421,-0.5933349913137442,Red
28,0.3212053221850234,0.0,0.0,0.0,0.0,0.26592662628891883,0.32198184091086623,0.2902868239641434,0.32116604053413483,0.2992951295143957,0.0,0.0,0.0,-0.39298373338948267,-0.16246106470944235,-4.9693306947832205,-1.6407640745643366,0.8536211666479718,0.0,0.0,0.0,0.0,0.614190554927037,0.4754422001406867,0.8218972852014066,0.593820112752017,0.8379655232506917,0.0,0.0,0.0,0.24572302092629567,0.7942690326232069,8.039596007313019,2.486829375271445,Blue
29,0.6415226516698445,0.0,0.0,0.0,0.0,0.1398714863684037,0.15604276748940207,0.14514934410825447,0.15827557450887922,0.15759210853951236,0.0,0.0,0.0,-0.6806004438168588,-0.5842242471393575,-8.064623859602602,-1.8637738773301356,0.44934411848899913,0.0,0.0,0.0,0.0,0.7996499978102198,0.7347672367231465,0.9196662237562939,0.7990134214922505,0.9201683561953341,0.0,0.0,0.0,0.6046637076851967,0.9208780361757252,9.681718332259782,2.2991489648522325,Blue
30,0.7874612037613964,0.0,0.0,0.0,0.0,0.7644035610218441,0.5639036062182514,0.8230978326114339,0.7301808111079189,0.9574140303794332,0.0,0.0,0.0,0.5348768855529132,0.1529519599637311,3.8694170238187473,1.243266578244795,0.1612664493344619,0.0,0.0,0.0,0.0,0.25810512695098653,0.0007175461296124477,0.258222330296637,0.12944239591942602,0.386884930035347,0.0,0.0,0.0,-0.4516189807542137,-1.2573404511365471,-7.697027130534902,-2.3515145029640117,Red
31,0.5657458579300436,0.0,0.0,0.0,0.0,0.6577377089381826,0.43766593300682033,0.2035782525816073,0.6547761581596225,0.6467404775118573,0.0,0.0,0.0,0.31755718782977854,-0.7917900754698834,-4.766348784411914,-2.3130155952111,0.12613332654170195,0.0,0.0,0.0,0.0,0.35810240631096835,0.05489302878530039,0.5321783345405199,0.02107388346623206,0.3091482595323546,0.0,0.0,0.0,0.3245709888826808,-1.002365619566767,-7.333976922047966,-1.3714584610301253,Blue
32,0.07822643306031386,0.0,0.0,0.0,0.0,0.6799476139511932,0.5254873631408381,0.7527912637525502,0.5133511592393631,0.6531146926566205,0.0,0.0,0.0,0.6636407031353055,-0.021905305092808858,0.1793291883777527,0.24748144624340312,0.7588855141106782,0.0,0.0,0.0,0.0,0.3281157490253428,0.21173737980579063,0.10555879561064124,0.3166375627645698,0.3180715276416361,0.0,0.0,0.0,-0.32381101401929124,-0.9139838377208365,-6.5478208120171235,-2.1875419147978166,Red
33,0.5444367635331349,0.0,0.0,0.0,0.0,0.1384358629359748,0.01642148009815119,0.1407122269922672,0.0746359737262301,0.1961910841455194,0.0,0.0,0.0,-0.6677377905270216,-1.0700204782841503,-6.923106900363195,-2.043047454804894,0.4437591176284587,0.0,0.0,0.0,0.0,0.388671585907042,0.8277837853064309,0.3476590639253325,0.6115794941488928,0.11968094617630112,0.0,0.0,0.0,-0.15770210200060286,1.549440934758724,2.054535873061965,0.38195669797506826,Red
34,0.7114106215166605,0.0,0.0,0.0,0.0,0.1935351050917492,0.4110966673468172,0.6609524328747584,0.7875496593351947,0.5453765768482974,0.0,0.0,0.0,-0.09465830986021942,-0.2131866751026297,-2.4773944539176,-1.7761865415564029,0.28486356617588937,0.0,0.0,0.0,0.0,0.07073973705959506,0.5102432432908259,0.06945809574766665,0.0484087341921529,0.09163065456800941,0.0,0.0,0.0,-0.3491664719375188,0.48250206046121014,-0.009526222716813582,0.924045521811721,Red
35,0.15772962879739563,0.0,0.0,0.0,0.0,0.035344847034117166,0.2550342708545881,0.049951638527336195,0.039259364354224835,0.060988330526509295,0.0,0.0,0.0,-0.6594522128081318,-0.2739960679719572,-4.958033811059925,-1.0525761419236375,0.8404754727711216,0.0,0.0,0.0,0.0,0.5811901089706124,0.7056118493997133,0.8148231533827396,0.8784964155216297,0.7568612606896252,0.0,0.0,0.0,0.43656779579882754,0.4095789218112878,3.7129286238994745,0.6258307682597413,Blue
36,0.5394444317592937,0.0,0.0,0.0,0.0,0.5308896827198162,0.7070970182298308,0.5966232445633542,0.5981812008391945,0.7161698013445784,0.0,0.0,0.0,0.13170535077162088,0.19862146076650133,4.6140738945762525,1.3076526498617613,0.5946013453405038,0.0,0.0,0.0,0.0,0.8852123618037692,0.8325743571101473,0.9618111849689919,0.7471566873014572,0.956215696134832,0.0,0.0,0.0,0.8173079047515259,1.127003748044884,5.1565563632468585,1.1392013765471793,Blue
37,0.7684903289221654,0.0,0.0,0.0,0.0,0.7658578807099943,0.3716603804524947,0.8005506043222923,0.3171703353777873,0.8638872642998305,0.0,0.0,0.0,0.5646474084225507,-0.8589511604057343,1.0755710347914453,0.22676197245661756,0.30274953545009387,0.0,0.0,0.0,0.0,0.46118797175558657,0.9156549420678952,0.49823058024317163,0.8675754836363736,0.4961636313733541,0.0,0.0,0.0,-0.057001547410108565,1.5610710704955433,4.1345310582264645,1.0797971255366305,Blue
38,0.33456982717334893,0.0,0.0,0.0,0.0,0.5541912374831248,0.5482888864008593,0.10392040462725913,0.0943460822578996,0.5645559862867134,0.0,0.0,0.0,0.14118801715773596,0.15569104039747705,-4.28616684754558,-1.3425230633607308,0.5763554542328154,0.0,0.0,0.0,0.0,0.1937944483361121,0.040638142720871726,0.19238855328884913,0.5249755033948866,0.04461888301166732,0.0,0.0,0.0,-0.4980123774581284,-1.1648548347110768,-4.769248663219486,-1.0456935956863553,Red
39,0.41841429147416714,0.0,0.0,0.0,0.0,0.8443448433588476,0.7478469183250269,0.8500797880352269,0.8470645260080594,0.9296296792589598,0.0,0.0,0.0,0.6925529946768043,0.5059944954030462,4.807738194217325,1.4363176386449772,0.9262142329447755,0.0,0.0,0.0,0.0,0.0438978733855035,0.9624515825850273,0.2936097985402765,0.8943351719810901,0.5273953166566145,0.0,0.0,0.0,-0.4233082481236915,0.8963985793840288,7.366341838649391,1.6900698778691763,Red
40,0.9515520091085677,0.0,0.0,0.0,0.0,0.04530667479246399,0.5039610365101571,0.17036382150110085,0.46543561018775187,0.29205141575809246,0.0,0.0,0.0,-0.6666053995804124,-0.0021625255342798064,0.03293224825679142,-0.06249117242515696,0.23292368696702423,0.0,0.0,0.0,0.0,0.899259992137047,0.879808057268282,0.9169664438996962,0.9343810795931591,0.9568497559892692,0.0,0.0,0.0,0.8152170518164472,0.7629520308010633,6.576038636559356,1.7607004258709118,Red
41,0.10290189383933024,0.0,0.0,0.0,0.0,0.38619290267906137,0.6975572540706299,0.6348404709844094,0.025699037623054748,0.6428393752971279,0.0,0.0,0.0,0.11871402193694024,0.9374667533524443,3.9671202887638843,1.515613831769917,0.7029880937333445,0.0,0.0,0.0,0.0,0.4183301462386577,0.3874488357740088,0.9600211681687405,0.9038026802216612,0.47689252167153967,0.0,0.0,0.0,-0.16040703549011104,-0.012504184584341771,5.405116685908105,1.6501146617459659,Red
42,0.8354452984402916,0.0,0.0,0.0,0.0,0.6915576639509082,0.2017760811818947,0.4855217481167003,0.922479730667908,0.7279592138764728,0.0,0.0,0.0,0.3951435290058419,-1.4420023817311736,-1.1512197517183163,-0.60821568103844,0.05855132470651077,0.0,0.0,0.0,0.0,0.2054613516158565,0.8373870119577815,0.8291339622865231,0.03382092115927066,0.33175927557957935,0.0,0.0,0.0,-0.4196149995221519,1.9215014103694346,6.026955474437558,2.263474423633663,Red
43,0.528774138964931,0.0,0.0,0.0,0.0,0.1178054442714151,0.41894512045685606,0.41473920501927186,0.031616035284544,0.18117691757231164,0.0,0.0,0.0,-0.6793279045501104,0.4315085086397485,-2.4350778282397325,-0.3661775698054005,0.4179445360259847,0.0,0.0,0.0,0.0,0.8305402351090893,0.6005320526197744,0.7431269280206726,0.9462702216573209,0.8486777190610806,0.0,0.0,0.0,0.666978889175089,-0.19122718981267392,4.87887122820508,1.196069269097927,Blue
44,0.8783711156707791,0.0,0.0,0.0,0.0,0.6465189445475442,0.11810302134240175,0.5417997114849773,0.158977503055767,0.15986710093975975,0.0,0.0,0.0,0.29616907427187156,-0.9122203151596954,-6.141663198734054,-2.0525349680017313,0.08080979018831203,0.0,0.0,0.0,0.0,0.040602819847159036,0.13986037664436796,0.037871154000646015,0.03689516317679128,0.04849383497065877,0.0,0.0,0.0,-0.30740398002577846,-0.624017841869146,-5.6784678913060915,-1.4299079915906898,Red
45,0.06132360908346185,0.0,0.0,0.0,0.0,0.5119029357671108,0.54861259441695,0.5086304597339055,0.4930051563454927,0.5003571750293675,0.0,0.0,0.0,0.329506748414746,-0.3375278809424905,-3.591768283554189,-0.7977842958750541,0.9178237678574472,0.0,0.0,0.0,0.0,0.32268760032725496,0.056876129934199,0.2656030292265827,0.08014772482583724,0.07861809347564558,0.0,0.0,0.0,-0.33528233873127433,-0.4823530355857546,-2.725860629904097,-1.0652305842098653,Blue
46,0.40940995409245196,0.0,0.0,0.0,0.0,0.36648372211381597,0.5938882231653735,0.852305224327622,0.3053462915068904,0.3038060225595115,0.0,0.0,0.0,-0.25530502592844545,0.794406782529141,4.573937355885025,2.1151144067695293,0.9288437359096078,0.0,0.0,0.0,0.0,0.2995737336039767,0.8309857530838812,0.8990013886086432,0.9253714376898698,0.8638307167883015,0.0,0.0,0.0,0.21326205093808517,0.6665518338488827,5.162055014495184,1.2339387170950042,Red
47,0.9472499326474204,0.0,0.0,0.0,0.0,0.6405724893629318,0.9175381939856366,0.9563601852328945,0.9553504822541216,0.9245558888885785,0.0,0.0,0.0,0.5882665299514549,1.3343878950595043,5.188429621961251,3.121585911637329,0.2327731624014721,0.0,0.0,0.0,0.0,0.18460505686067114,0.3143403445787932,0.4462990546244888,0.17388779761335532,0.1710796403195563,0.0,0.0,0.0,-0.610511616816388,-0.5454429907879256,0.08252927657602138,-1.3132918320829687,Red
48,0.1314749582223803,0.0,0.0,0.0,0.0,0.10763957913536505,0.1728590884595121,0.2389888864037623,0.10233967266321474,0.10093483673772902,0.0,0.0,0.0,-0.7745796988931186,-0.7258117460772421,-4.236629045627188,-1.0627516487574273,0.9588770971160616,0.0,0.0,0.0,0.0,0.8047038445503335,0.9436877292739467,0.9631846689433434,0.9627131989976829,0.947252214101783,0.0,0.0,0.0,0.7634189179803472,1.1221112480906117,6.884701079687923,1.971078923460298,Blue
49,0.7129708971319494,0.0,0.0,0.0,0.0,0.08461678860579266,0.46418785725654726,0.540778339223555,0.22821947707541296,0.01723807595274153,0.0,0.0,0.0,-0.7618994022115038,0.22976741857961744,-4.244111881796943,-1.0936663112892946,0.060238346784876926,0.0,0.0,0.0,0.0,0.3548436504156354,0.7697703929069983,0.403314242584167,0.7609044896171151,0.8304286580578683,0.0,0.0,0.0,-0.13365963830530164,0.5208600438856441,3.28553570268556,1.1902278081550093,Red
50,0.03741705928537342,0.0,0.0,0.0,0.0,0.6518676022806498,0.8690209462228609,0.20350668394057986,0.8569167097328254,0.40095220305711693,0.0,0.0,0.0,0.38180740393479673,0.2500772655220193,-1.9880590993334981,0.045763723670647044,0.8406886006807774,0.0,0.0,0.0,0.0,0.051715389954394855,0.25344833014943746,0.7636335383424739,0.1362889464528786,0.5173678267166522,0.0,0.0,0.0,-0.8573987570075876,0.142501394193692,1.437439378648377,-0.00865804212796846,Red
51,0.904947359274543,0.0,0.0,0.0,0.0,0.5250591255107234,0.6262284072550113,0.3818745680040025,0.5674089877553227,0.25823822192170676,0.0,0.0,0.0,0.06969553471768897,0.5553021734586959,0.12088134711555475,-0.5058712142016986,0.033839878146274295,0.0,0.0,0.0,0.0,0.32622776975443424,0.4351777981589668,0.6015422284931242,0.42915145511376185,0.7007495011766922,0.0,0.0,0.0,-0.308360331029534,-0.358473314585744,-0.39842032093091007,0.5240748341327197,Red
52,0.5635913038909037,0.0,0.0,0.0,0.0,0.5445939420935968,0.09166264767544957,0.11648489555774227,0.053974015913740556,0.044091177040033805,0.0,0.0,0.0,0.090071471482877,-0.8507774909783415,-5.586231193559377,-1.08033407969185,0.6275166178961726,0.0,0.0,0.0,0.0,0.7113321605294354,0.9427928028965693,0.7372601849968554,0.9198994015514066,0.7394143673463419,0.0,0.0,0.0,0.4334675299385302,1.2360988106037658,5.849243700908409,1.022850879826413,Blue
53,0.28526807770337786,0.0,0.0,0.0,0.0,0.28111148290111826,0.038910962714223035,0.05591581063998804,0.01980793052049775,0.019388465584991292,0.0,0.0,0.0,-0.4376135235046855,-0.9450271385425361,-6.3601990926270995,-1.0503982421143938,0.8172144551613062,0.0,0.0,0.0,0.0,0.8571729013788496,0.9784340234425686,0.8666453759593744,0.9663660655880322,0.8662396716968583,0.0,0.0,0.0,0.7194727554521807,1.1466536386736528,6.504261033622138,1.0195758606244583,Blue
