r_top_pred,r_jng_pred,r_mid_pred,r_bot_pred,r_sup_pred,obj_pred,b_top_pred,b_jng_pred,b_mid_pred,b_bot_pred,b_sup_pred,res
0.299801766872406,0.3495236039161682,0.4234866499900818,0.5888904333114624,0.5931474566459656,Red,0.700198233127594,0.6504763960838318,0.5765133500099182,0.4111095368862152,0.4068525433540344,Blue
0.7925509214401245,0.6060092449188232,0.6966680884361267,0.6601333618164062,0.6358489990234375,Blue,0.2074490636587143,0.39399072527885437,0.3033319115638733,0.33986666798591614,0.3641510009765625,Red
0.46064746379852295,0.5277099013328552,0.2271009087562561,0.38342154026031494,0.2517241835594177,Red,0.539352536201477,0.4722900986671448,0.7728990912437439,0.6165784597396851,0.7482758164405823,Blue
0.6297029256820679,0.6006381511688232,0.7267831563949585,0.6259989738464355,0.6176797151565552,Red,0.37029707431793213,0.39936181902885437,0.2732168734073639,0.37400102615356445,0.3823203146457672,Blue
0.6900137662887573,0.6341033577919006,0.5688174962997437,0.3737407326698303,0.37601757049560547,Blue,0.3099862039089203,0.36589664220809937,0.43118253350257874,0.6262592673301697,0.6239824295043945,Red
0.8509838581085205,0.5345751643180847,0.6707378625869751,0.4961779713630676,0.6364068984985352,Blue,0.14901615679264069,0.4654248356819153,0.3292621076107025,0.5038220286369324,0.36359310150146484,Blue
0.2039412260055542,0.5433571338653564,0.5010489821434021,0.3091900944709778,0.4815804958343506,Red,0.7960587739944458,0.45664286613464355,0.4989510178565979,0.6908099055290222,0.5184195041656494,Blue
0.46564793586730957,0.34768134355545044,0.1839490532875061,0.24592965841293335,0.3821296691894531,Red,0.5343520641326904,0.6523186564445496,0.8160509467124939,0.7540703415870667,0.6178703308105469,Red
0.20740467309951782,0.30429279804229736,0.2855108976364136,0.293310284614563,0.41472840309143066,Red,0.7925953269004822,0.6957072019577026,0.7144891023635864,0.706689715385437,0.5852715969085693,Red
0.5139269828796387,0.8351379632949829,0.5586557388305664,0.5671318173408508,0.5573571920394897,Blue,0.4860730469226837,0.1648620218038559,0.441344290971756,0.43286818265914917,0.44264277815818787,Red
0.35156697034835815,0.7010332345962524,0.6505366563796997,0.6215478777885437,0.37601757049560547,Blue,0.6484330296516418,0.29896676540374756,0.3494633734226227,0.3784521222114563,0.6239824295043945,Blue
0.48823028802871704,0.6620209217071533,0.2685597538948059,0.42259591817855835,0.40593355894088745,Blue,0.511769711971283,0.33797910809516907,0.7314402461051941,0.5774040818214417,0.5940664410591125,Blue
0.4719194769859314,0.510928213596344,0.29462987184524536,0.4262198209762573,0.5342124104499817,Red,0.5280805230140686,0.489071786403656,0.7053701281547546,0.5737801790237427,0.4657875895500183,Red
0.2423662543296814,0.1392120122909546,0.23765480518341064,0.26980912685394287,0.2506043314933777,Red,0.7576337456703186,0.8607879877090454,0.7623451948165894,0.7301908731460571,0.7493956685066223,Blue
0.46564793586730957,0.20810598134994507,0.48116737604141235,0.20985233783721924,0.4772428870201111,Red,0.5343520641326904,0.7918940186500549,0.5188326239585876,0.7901476621627808,0.5227571129798889,Red
0.5156174302101135,0.4586273431777954,0.3895447850227356,0.6332613229751587,0.4616367816925049,Blue,0.4843825697898865,0.5413726568222046,0.6104552149772644,0.3667386472225189,0.5383632183074951,Red
0.24209684133529663,0.3292849659919739,0.41980481147766113,0.5507504343986511,0.4403805136680603,Blue,0.7579031586647034,0.6707150340080261,0.5801951885223389,0.4492495656013489,0.5596194863319397,Blue
0.6148333549499512,0.526992917060852,0.6461920738220215,0.4552863836288452,0.3698561191558838,Blue,0.3851666748523712,0.47300705313682556,0.3538079559803009,0.5447136163711548,0.6301438808441162,Red
0.5831755995750427,0.2716149687767029,0.38116633892059326,0.253356397151947,0.4791855812072754,Red,0.4168244004249573,0.7283850312232971,0.6188336610794067,0.746643602848053,0.5208144187927246,Blue
0.4764425754547119,0.5697168707847595,0.6787437200546265,0.3549147844314575,0.335621178150177,Blue,0.5235574245452881,0.4302831292152405,0.32125625014305115,0.6450852155685425,0.664378821849823,Red
0.3675193786621094,0.22073274850845337,0.3867841958999634,0.5646059513092041,0.40860551595687866,Red,0.6324806213378906,0.7792672514915466,0.6132158041000366,0.4353940784931183,0.5913944840431213,Red
0.6557624340057373,0.5575487613677979,0.3797360062599182,0.27282828092575073,0.41899585723876953,Red,0.3442375659942627,0.44245123863220215,0.6202639937400818,0.7271717190742493,0.5810041427612305,Blue
0.30634915828704834,0.46111035346984863,0.4134928584098816,0.44720345735549927,0.5161510109901428,Red,0.6936508417129517,0.5388896465301514,0.5865071415901184,0.5527965426445007,0.4838489890098572,Blue
0.3980104327201843,0.6676146984100342,0.4501478672027588,0.5042526721954346,0.47575628757476807,Blue,0.6019895672798157,0.3323853313922882,0.5498521327972412,0.49574732780456543,0.5242437124252319,Red
0.4117215871810913,0.46062177419662476,0.36388736963272095,0.34479814767837524,0.5578862428665161,Blue,0.5882784128189087,0.5393782258033752,0.636112630367279,0.6552018523216248,0.4421137571334839,Red
0.6525726318359375,0.5921285152435303,0.5180124044418335,0.6013408899307251,0.3872225880622864,Red,0.3474273383617401,0.4078714847564697,0.4819876253604889,0.3986591398715973,0.6127774119377136,Red
0.30254673957824707,0.45492202043533325,0.42257219552993774,0.5882048606872559,0.5161510109901428,Red,0.6974532604217529,0.5450779795646667,0.5774278044700623,0.41179513931274414,0.4838489890098572,Red
0.3898833990097046,0.46062177419662476,0.41343092918395996,0.35307008028030396,0.3913053870201111,Blue,0.6101166009902954,0.5393782258033752,0.58656907081604,0.646929919719696,0.6086946129798889,Red
0.3107605576515198,0.5277099013328552,0.5289406776428223,0.6626213788986206,0.37782609462738037,Red,0.6892394423484802,0.4722900986671448,0.4710593521595001,0.3373786211013794,0.6221739053726196,Red
0.49162715673446655,0.19740641117095947,0.5025914907455444,0.30697929859161377,0.35220032930374146,Red,0.5083728432655334,0.8025935888290405,0.49740853905677795,0.6930207014083862,0.6477996706962585,Blue
0.2339577078819275,0.5153812170028687,0.5617148280143738,0.5546044111251831,0.4879603385925293,Red,0.7660422921180725,0.48461881279945374,0.4382851719856262,0.4453955888748169,0.5120396614074707,Blue
0.4250178337097168,0.2755793333053589,0.3582972288131714,0.473821222782135,0.43838930130004883,Red,0.5749821662902832,0.7244206666946411,0.6417027711868286,0.526178777217865,0.5616106986999512,Blue
0.3140878677368164,0.3735281825065613,0.4443780183792114,0.42342954874038696,0.4252365827560425,Red,0.6859121322631836,0.6264718174934387,0.5556219816207886,0.576570451259613,0.5747634172439575,Red
0.383847713470459,0.5296081304550171,0.6220998764038086,0.3797808289527893,0.6290152072906494,Blue,0.616152286529541,0.4703918397426605,0.377900093793869,0.6202191710472107,0.370984822511673,Red
0.32493680715560913,0.5161300301551819,0.43375253677368164,0.26670390367507935,0.43727391958236694,Red,0.6750631928443909,0.4838699698448181,0.5662474632263184,0.7332960963249207,0.5627260804176331,Blue
0.5005695223808289,0.4735761284828186,0.5184034705162048,0.6499514579772949,0.4039435386657715,Red,0.49943047761917114,0.5264238715171814,0.48159652948379517,0.35004857182502747,0.5960564613342285,Blue
0.392017662525177,0.31608080863952637,0.4553982615470886,0.7148997783660889,0.4515513777732849,Red,0.607982337474823,0.6839191913604736,0.5446017384529114,0.28510019183158875,0.5484486222267151,Red
0.30339497327804565,0.5161300301551819,0.28202348947525024,0.39590173959732056,0.5324749946594238,Red,0.6966050267219543,0.4838699698448181,0.7179765105247498,0.6040982604026794,0.4675249755382538,Blue
0.5475540161132812,0.46310633420944214,0.4137951135635376,0.42981547117233276,0.37782609462738037,Red,0.45244601368904114,0.5368936657905579,0.5862048864364624,0.5701845288276672,0.6221739053726196,Red
0.4130403995513916,0.4085336923599243,0.6083906888961792,0.5460481643676758,0.38623809814453125,Blue,0.5869596004486084,0.5914663076400757,0.3916093111038208,0.45395180583000183,0.6137619018554688,Blue
0.4949415922164917,0.4508858919143677,0.450880765914917,0.5509014129638672,0.3499138355255127,Red,0.5050584077835083,0.5491141080856323,0.549119234085083,0.4490985572338104,0.6500861644744873,Red
0.42746901512145996,0.6212706565856934,0.5359958410263062,0.6666848659515381,0.6369436979293823,Blue,0.57253098487854,0.37872937321662903,0.46400415897369385,0.3333151638507843,0.36305633187294006,Blue
0.21459364891052246,0.46062177419662476,0.2658693790435791,0.4473313093185425,0.4465191960334778,Red,0.7854063510894775,0.5393782258033752,0.7341306209564209,0.5526686906814575,0.5534808039665222,Red
0.31152522563934326,0.44123274087905884,0.5053975582122803,0.4157752990722656,0.3911128640174866,Red,0.6884747743606567,0.5587672591209412,0.4946024417877197,0.5842247009277344,0.6088871359825134,Red
0.3484686017036438,0.4037938117980957,0.5578504800796509,0.4328789710998535,0.44182825088500977,Blue,0.6515313982963562,0.5962061882019043,0.4421495497226715,0.5671210289001465,0.5581717491149902,Red
0.36726129055023193,0.46651387214660645,0.3217962384223938,0.6737709045410156,0.4872201085090637,Blue,0.6327387094497681,0.5334861278533936,0.6782037615776062,0.32622912526130676,0.5127798914909363,Red
0.4483546018600464,0.3990001678466797,0.4014729857444763,0.3218536376953125,0.39641880989074707,Blue,0.5516453981399536,0.6009998321533203,0.5985270142555237,0.6781463623046875,0.6035811901092529,Red
0.3082752227783203,0.46568912267684937,0.2790573835372925,0.5773454904556274,0.4572836756706238,Red,0.6917247772216797,0.5343108773231506,0.7209426164627075,0.42265447974205017,0.5427163243293762,Red
0.4851347804069519,0.5422607660293579,0.5469017624855042,0.6522519588470459,0.5143013596534729,Blue,0.5148652195930481,0.4577392339706421,0.45309823751449585,0.3477480113506317,0.4856986403465271,Red
0.2651287317276001,0.5277099013328552,0.4583476185798645,0.6209294199943542,0.3954276442527771,Red,0.7348712682723999,0.4722900986671448,0.5416523814201355,0.37907058000564575,0.6045723557472229,Red
0.5173929929733276,0.6053367853164673,0.7270007133483887,0.48892223834991455,0.48950904607772827,Blue,0.48260703682899475,0.3946631848812103,0.2729993164539337,0.5110777616500854,0.5104909539222717,Red
0.3409677743911743,0.652987003326416,0.3791300058364868,0.5308201313018799,0.5111674070358276,Red,0.6590322256088257,0.34701302647590637,0.6208699941635132,0.4691798985004425,0.48883259296417236,Blue
0.5234143733978271,0.5282697081565857,0.718819797039032,0.5895769596099854,0.4384385943412781,Red,0.47658559679985046,0.4717302918434143,0.281180202960968,0.41042304039001465,0.5615614056587219,Blue
0.4401622414588928,0.5161300301551819,0.5167698264122009,0.47422051429748535,0.5055814981460571,Red,0.5598377585411072,0.4838699698448181,0.4832301735877991,0.5257794857025146,0.49441850185394287,Blue
0.37192779779434204,0.23607957363128662,0.3286554217338562,0.3792215585708618,0.5030473470687866,Red,0.628072202205658,0.7639204263687134,0.6713445782661438,0.6207784414291382,0.496952623128891,Red
0.5391595959663391,0.5608105659484863,0.4238319993019104,0.33823370933532715,0.5427789092063904,Blue,0.4608404040336609,0.43918943405151367,0.5761680006980896,0.6617662906646729,0.4572210907936096,Red
0.42746901512145996,0.5208261013031006,0.5349030494689941,0.4188517928123474,0.42234301567077637,Blue,0.57253098487854,0.4791738986968994,0.46509698033332825,0.5811482071876526,0.5776569843292236,Blue
0.472321093082428,0.2295064926147461,0.32320892810821533,0.40700477361679077,0.49228888750076294,Red,0.527678906917572,0.7704935073852539,0.6767910718917847,0.5929952263832092,0.5077111124992371,Blue
0.42475730180740356,0.19740641117095947,0.3798525929450989,0.3156704902648926,0.4564526081085205,Red,0.5752426981925964,0.8025935888290405,0.6201474070549011,0.6843295097351074,0.5435473918914795,Red
0.7143701910972595,0.5987221002578735,0.47674107551574707,0.630558431148529,0.7728224396705627,Blue,0.2856298089027405,0.4012778699398041,0.5232589244842529,0.36944156885147095,0.22717756032943726,Red
0.5107236504554749,0.46495890617370605,0.27226513624191284,0.3363763093948364,0.37047475576400757,Red,0.48927634954452515,0.535041093826294,0.7277348637580872,0.6636236906051636,0.6295252442359924,Blue
0.3844025731086731,0.5845219492912292,0.6189941167831421,0.5465416312217712,0.5311252474784851,Blue,0.6155974268913269,0.41547805070877075,0.3810058832168579,0.45345836877822876,0.4688747525215149,Red
0.2827802300453186,0.2849035859107971,0.3555982708930969,0.4784097671508789,0.4241732358932495,Red,0.7172197699546814,0.7150964140892029,0.6444017291069031,0.5215902328491211,0.5758267641067505,Blue
0.3904576301574707,0.5231714248657227,0.37204551696777344,0.5901430249214172,0.4319918155670166,Red,0.6095423698425293,0.47682854533195496,0.6279544830322266,0.40985697507858276,0.5680081844329834,Blue
0.30501294136047363,0.4674943685531616,0.48106151819229126,0.2664434313774109,0.4594952464103699,Red,0.6949870586395264,0.5325056314468384,0.5189384818077087,0.7335565686225891,0.5405047535896301,Red
0.7315633296966553,0.5725182294845581,0.3881743550300598,0.46314483880996704,0.5566281080245972,Blue,0.2684367001056671,0.4274817705154419,0.6118256449699402,0.536855161190033,0.44337189197540283,Red
0.5782299637794495,0.4965386986732483,0.371046245098114,0.521496057510376,0.6967329382896423,Red,0.42177003622055054,0.5034613013267517,0.628953754901886,0.47850391268730164,0.30326706171035767,Blue
0.3594670295715332,0.15723532438278198,0.5609657168388367,0.3143213987350464,0.3221234083175659,Red,0.6405329704284668,0.842764675617218,0.43903428316116333,0.6856786012649536,0.6778765916824341,Blue
0.49202561378479004,0.22098833322525024,0.3711221218109131,0.4583897590637207,0.5012499094009399,Red,0.50797438621521,0.7790116667747498,0.6288778781890869,0.5416102409362793,0.49875006079673767,Red
0.48994678258895874,0.5161300301551819,0.3963060975074768,0.6243321895599365,0.39641880989074707,Blue,0.5100532174110413,0.4838699698448181,0.6036939024925232,0.37566784024238586,0.6035811901092529,Red
0.7463500499725342,0.6274617910385132,0.8239551782608032,0.7059946060180664,0.6425355076789856,Blue,0.25364992022514343,0.3725382089614868,0.17604482173919678,0.2940053939819336,0.3574644923210144,Blue
0.3160330057144165,0.2485591173171997,0.6075599193572998,0.40951645374298096,0.28186213970184326,Red,0.6839669942855835,0.7514408826828003,0.3924401104450226,0.590483546257019,0.7181378602981567,Blue
0.2840464115142822,0.5644916892051697,0.608421266078949,0.49674445390701294,0.6299512386322021,Blue,0.7159535884857178,0.4355083107948303,0.391578733921051,0.5032555460929871,0.37004879117012024,Red
0.31268006563186646,0.5090625286102295,0.3966062664985657,0.6430603265762329,0.4684174656867981,Red,0.6873199343681335,0.4909375011920929,0.6033937335014343,0.3569397032260895,0.5315825343132019,Red
0.28129732608795166,0.6006381511688232,0.548648476600647,0.3405698537826538,0.5226261019706726,Blue,0.7187026739120483,0.39936181902885437,0.4513515532016754,0.6594301462173462,0.4773738980293274,Red
