gamenum,position,R_firstdragon,R_infernals,R_mountains,R_clouds,R_oceans,R_firstherald,R_firstbaron,R_firsttower,R_firstmidtower,R_firsttothreetowers,R_dragonsdiff,R_elementaldrakesdiff,R_eldersdiff,R_heraldsdiff,R_baronsdiff,R_towersdiff,R_inhibitorsdiff,B_firstdragon,B_infernals,B_mountains,B_clouds,B_oceans,B_firstherald,B_firstbaron,B_firsttower,B_firstmidtower,B_firsttothreetowers,B_elementaldrakesdiff,B_eldersdiff,B_heraldsdiff,B_baronsdiff,B_towersdiff,B_inhibitorsdiff,res
20,0.6476803558775712,1.213213719277292,0.17420556798383194,0.16359060079432933,0.01290774240453996,0.00834184635459679,0.7617731063489306,0.5377438774300989,0.5325159456977921,0.535992601372268,-0.6499636326730575,-0.6426777290477271,-0.007285903625330322,0.005452868254823183,0.7700479188273466,1.9445724290300603,1.3430445637115553,0.3686295696581388,0.015286033974764624,0.7530886031539092,1.099327323404952,0.009124191481214978,0.0005478633121375273,0.02565898828560492,0.36593548395530173,0.2576371807445632,0.2569380831059752,-0.1584313356483312,-0.04954787105524593,-0.10888346459308526,-0.045530223023785,-1.226146118217731,-5.70113625641895,-2.3903189293181155,Red
21,0.40476149549617413,0.6449075576336654,0.12775837712449475,0.6082616203373228,1.2829351052313918,0.04908880769858115,0.980775624417154,0.4839065469509406,0.865853769787431,0.9336809211366334,2.3815135876508418,1.8230254518266336,0.5584881358242084,0.039965324007963224,0.9996804525414795,6.90409064231344,1.9893883555066112,0.40318227170806686,0.2426651885617114,0.053807456348559664,0.03624606870015475,0.48655222082753796,1.7120728504297728e-05,0.24866561291517514,0.5204076518423532,0.0250799704920176,0.26724562369081173,-2.5781931667390103,-2.082847199095476,-0.4953459676435339,-0.04683297571949328,-0.7478507576005541,-7.135374863481842,-2.214651079822441,Red
22,0.20848009556238045,0.14124711117605204,0.019129168035140462,0.019954220557416337,0.283225266960356,0.001534025240580661,0.15458112302866106,0.2696081635765919,0.03557233460273222,0.1587856830823948,-3.149698794135911,-2.9211798686929176,-0.2285189254429935,-0.5058311617497512,-0.8079018315612038,-8.59097934516208,-2.4609334205310436,0.3396258131783771,0.3906704453456785,0.02963558457339249,0.8486058341781298,0.32395109479148554,0.24316459752276576,0.47307231407547423,0.36260673326069853,0.43930608794506304,0.46144590816221287,1.4282052672503434,1.309834731082954,0.11837053616738957,0.23913705544626584,0.4417328132390452,3.9540520062193174,1.091757119575861,Blue
23,0.6176600225175743,1.5843089917555018,0.9731319661885982,0.28254495611116925,0.2548224692800111,4.7938288768145654e-05,0.5611050741571457,0.4454980090180185,0.9206672995188354,0.6842223065025749,2.8021456431520027,2.3268039494158463,0.4753416937361564,-0.019591403492179724,0.4515597083887124,5.509974278276185,1.953308232952155,0.41741262306807425,0.13519429126080246,0.4853011120179185,0.8533621940368166,0.16716692874348393,0.00759889367258643,0.7735115371586085,0.8381747221331468,0.8311111277482832,0.8336950869738191,0.11463873882032323,0.1033713001900923,0.011267438630230924,0.007473032982695808,0.4735819824449702,6.083647133006854,1.0615221951429956,Blue
24,0.7070765339067993,0.11100257591423443,1.2413478739433936,0.4222511607378491,0.5708599306806253,1.4980715240045517e-06,0.8812735472392859,0.4273434436411881,0.43746225935996363,0.9153943982500805,1.575695713457875,1.0726821058411202,0.5030136076167548,-0.0006122313591306164,1.2127501569027723,6.542853200102381,1.0591182748578798,0.3186166542365023,1.278547331367525,0.50143274959431,0.16762826192302552,0.12820980636698387,0.00023746542726832594,0.3023094425674565,0.7291043370197858,0.9701250547733838,0.36568309842105684,0.0007443258225101009,0.2435257632871904,-0.24278143746468028,-0.0016585575630407561,-0.7155472427360947,-0.31128983568728585,0.5639037697700936,Red
25,0.8073134268408375,0.12456258049731983,0.18826721871698104,0.16077835658555778,1.3650073415837696,4.681473512514224e-08,0.7370734897574777,0.7077514552700371,0.7042834885737489,0.723003047601565,0.4617160769830586,0.44788899158878503,0.013827085394273589,-1.9132229972831762e-05,0.5714677783407116,5.46258183828445,1.7454387546830588,0.16132395794489068,0.03995460410523516,0.5076131327998221,0.15660557068509456,0.5489284314489682,7.4207946021351855e-06,0.766283107580233,0.5450013074068683,0.5525332048366682,0.5336443937006581,-0.8779064273180466,-0.8173409917722754,-0.06056543554577126,-5.182992384502363e-05,0.363625476789497,1.9429089113847722,0.5474071490553154,Red
26,0.09847073208877617,0.0038925806405412447,0.7126704599599056,0.5470165111432987,0.3063283544244928,1.462960472660695e-09,0.3892444840549212,0.27480277985218865,0.27469440589292965,0.2752793921125489,-0.8791260600942794,-0.38517339088785046,-0.49395266920642894,-5.978821866509926e-07,-0.7328740538018528,-2.634470098803611,-2.0328573826661547,0.8820250162639028,0.0617954563782886,1.0593504592281193,0.0786854279901592,0.6907379978577802,2.3189983131672455e-07,0.8630881928150073,0.8486047771845896,0.8469480591355208,0.8482498736312706,0.6631782171150611,0.1816419318977414,0.4815362852173196,-1.6196851201569884e-06,1.2468979641184217,6.5647747413714,3.2951521277048537,Blue
27,0.10525006194027425,0.015258361895016913,0.12538984835812206,0.07858718589510308,0.0701196360757654,0.0018920898894675148,0.5353267319235913,0.061566102495380894,0.12305563573102905,0.046444277878517154,-2.4843513514873212,-1.9249395004964953,-0.5594118509908259,-0.3311157413400683,-0.4505146188688079,-6.975210491368863,-0.5866896350051923,0.12547893117230946,0.06247798301182152,0.04067306122587873,0.002931942085629975,0.14315233489399315,7.246869728647642e-09,0.5733124484082814,0.15376194127920592,0.030724328996422526,0.0913118856994147,-3.5288362275901544,-3.4208983966594455,-0.10793783093070876,-0.25354008967766,-0.38060536147286184,-7.588841878199331,-1.6429523993295359,Red
28,0.5366218891426648,0.5151252613092192,0.007702612448691314,0.4870673607896907,0.06297462485783642,5.912780904585984e-05,0.2898994315640185,0.06554546169907441,0.005974089690813408,0.033853422257922414,-1.8524162531714787,-1.7734417129061404,-0.07897454026533832,-0.13711738644812713,-1.1926140432654315,-8.958720872288872,-3.7975470027540688,0.05500764238038467,0.009520796344119422,0.05283048140549621,0.9995880831511135,0.034746947965437286,0.000946045148339679,0.7638724349111963,0.5156693184774752,0.5425708530545756,0.5061493948656067,-1.3387154631668798,-1.0633544909112327,-0.27536097225564715,-0.17348098913055188,0.7430499301102231,1.1601570409156459,2.5933263166225142,Red
29,0.5266876469263333,0.0198818441034131,0.026020430760115353,0.5149690850051466,0.5014796757768074,0.48484987020497017,0.3820375676855943,0.25748042458434606,0.27099204918955666,0.2527058686643101,-1.6408576734389524,-1.5023957615361294,-0.1384619119028231,0.39731115100943354,-0.14417226502391972,-3.4563058524543395,0.7192859457147166,0.26838540117790266,0.7419967436357537,0.0035430423876717564,0.2735428832137067,1.0002275352391543,2.956391088561497e-05,0.644831249186678,0.532300426700468,0.5023946396950649,0.5163931878766596,0.039525005057285005,0.07887649540121147,-0.039351490343926473,-0.5531812906759548,-0.08167242039694615,-0.45911786468818294,-1.3241900284356245,Red
30,0.8131661422867604,0.6072230227161223,1.5326429724456285,0.07868433664078583,0.5062146053465408,0.019305763766170943,0.8768716879061904,0.7498713670280264,0.7510489153555331,0.7522398623508378,1.5652049787108921,1.5697836834773866,-0.0045787047664944715,0.016570178791310425,0.87292076417894,5.765010614229943,2.1612563723270224,0.9569954422243094,0.14830946855111732,0.34727868882461477,1.3405794651004284,0.3541330870387236,0.4682626426222152,0.5004976562245838,0.9612144664593896,0.9602799106154708,0.9607173652461456,2.60475078140804,2.1095205545437876,0.49523022686425233,0.4509748034163764,0.5463979321750955,7.344295144853494,0.41882413973638677,Red
31,0.4997156411652113,0.5659117546161287,0.7058540772639259,0.6684745105200245,0.1772571946983294,0.23473416449269285,0.26757558009081844,0.4957235192821258,0.4957603176673604,0.49579753476096367,0.8662954680847154,1.1025835721399182,-0.23628810405520295,0.23464867746222845,-0.6669961284631581,1.4376028707571857,-0.6711081993022805,0.912634684229666,0.3079355284361677,1.7455173760179568,0.07318888465157589,0.25633834170921793,0.016710310243077037,0.932482058715026,0.8853255039567387,0.8856739541159131,0.8865688196414812,1.374014352421931,0.8742892928421887,0.4997250595797422,0.016170065267894575,1.4245380091109405,5.587894309336242,2.051227597628481,Blue
