player,firstdragon,infernals,mountains,clouds,oceans,firstherald,firstbaron,firsttower,firstmidtower,firsttothreetowers,dragonsdiff,elementaldrakesdiff,eldersdiff,heraldsdiff,baronsdiff,towersdiff,inhibitorsdiff
styllEE,0.28125,0.5,0.25,0.0,0.03125,0.5625,0.0,0.0,0.0,0.0,-1.125,-1.125,0.0,0.40625,-1.25,-7.6875,-1.53125
Pepiinero,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.25,-1.25,0.0,-0.25,-0.75,-5.5,-0.75
Im Jonny,0.5,0.5,0.0,0.0,0.0,0.3125,0.0625,0.0,0.0625,0.0,-1.375,-1.3125,-0.0625,0.1875,-0.5,-7.1875,-1.75
Enzz,0.639678955078125,0.5,1.0,0.64556884765625,0.033355712890625,0.0419464111328125,0.500244140625,0.00982666015625,0.5001220703125,0.53326416015625,1.2974700927734375,1.2974700927734375,0.0,-0.29109954833984375,0.5075721740722656,-1.4253997802734375,-0.5792045593261719
Deus,0.62109375,0.25390625,0.5234375,0.6328125,0.140625,0.15234375,0.33984375,0.12109375,0.1171875,0.08984375,-0.76953125,-0.76171875,0.01171875,-0.19140625,0.80078125,-7.90625,-2.23046875
BushyBooBoo,0.2841796875,0.126953125,0.0947265625,0.251953125,0.5078125,0.3125,0.3203125,0.56640625,0.81298828125,0.3125,-0.65380859375,-0.65380859375,0.0,0.12646484375,-0.49169921875,-3.390625,-0.92724609375
rare7,0.272295951776828,0.01956953888691504,0.17395820705760923,0.020313264924311625,0.7629804734607006,0.2840371476054671,0.7699573608101825,0.7689154487422276,0.2698347633619421,0.26989394333078576,-0.7123237250070503,-0.7124457953204598,9.09508579560736e-13,-0.4319256973092671,0.5550844185047653,2.2846719684662693,0.723056327384219
Ran,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-1.75,-1.75,0.0,-0.875,-0.875,-7.75,-2.0
Mayhem,0.6807208472164348,0.10014232632238418,0.7072241310961545,0.01730544539168477,0.12659554928541183,0.1765064044157043,0.41186030581593513,0.6773614437552169,0.17748509417288005,0.17943628190550953,-1.4907788215205073,-1.4927321774885058,0.0019533559679985046,-0.646987183688907,-0.5009883003658615,-4.131039517727913,-0.6767736828478519
Nomanz,0.4566629926039657,0.002446712465392853,0.726667501039703,0.8149803795560377,0.2801250331113331,0.9601917156137347,0.14809046795235373,0.4918716903825201,0.49187182840733645,0.49211584234336236,0.977747336627877,0.969932910681925,0.007814425945952053,0.9208717125938848,0.1555300866127916,-1.84594310586106,-0.17194131474904872
Viking,0.8803782910108566,0.5053868591785431,0.6250076591968536,0.0001297295093536377,0.0006294548511505127,0.13673268258571625,0.0006314218044281006,0.12605153024196625,0.03329436480998993,0.12502865493297577,-1.6419733315706253,-1.6419199258089066,-5.340576171875e-05,-0.7265336662530899,-0.8110490143299103,-9.693694204092026,-2.258962854743004
Night,0.943359375,0.06640625,0.00390625,1.00390625,0.50390625,0.826171875,0.76171875,0.826171875,0.958984375,0.755859375,0.271484375,0.271484375,0.0,0.779296875,0.18359375,-2.88671875,-1.779296875
Zelt,0.8307111174582478,0.6411229560058883,0.8928409679948631,0.0005200973324548386,0.005094596102040773,0.41883992885370575,0.06305512644445116,0.2561199582846978,0.01759930624307655,0.08009739911087449,-0.8981119294769536,-0.8981119923425711,6.286561753836902e-08,-0.1623201422925601,-1.0064018658330522,-8.032570018655772,-1.974271695886316
Rest,0.11038796944704837,0.12909323029453695,0.5792270527219925,0.01666644495262088,0.20465666493980722,0.3039539614415521,0.05256127624812755,0.1758939946026477,0.1612531998267343,0.17686317922342015,-1.420523442746516,-1.4209504792931427,0.00018289592139904276,-0.3920920752524307,-0.8785790109237868,-8.356861399546482,-2.205082568110429
Curse,0.5650634765625,0.5673828125,0.316436767578125,0.50439453125,0.0020751953125,0.703125,0.252899169921875,0.205230712890625,0.564361572265625,0.081756591796875,-0.0572509765625,-0.0567626953125,-0.00048828125,0.41412353515625,-1.365753173828125,-5.949554443359375,-1.716796875
Sleepy,0.9956703186035156,0.3907508850097656,0.34572792053222656,0.7739944458007812,0.0400390625,0.6212081909179688,0.6256732940673828,0.7706985473632812,0.9611454010009766,0.45722389221191406,-1.2408905029296875,-1.23992919921875,-0.0009613037109375,0.2424182891845703,-0.20762062072753906,-3.1899375915527344,-1.627166748046875
LukasNegro,0.3585047384310353,0.6875077379543375,0.5169221465488473,0.019808256534818103,0.8253886313214205,0.29713936683379694,0.28067721199762685,0.672660346790196,0.304984479756638,0.3098663981683507,0.722033350872586,0.7147091274696697,0.0073242234029162745,-0.4057212663251292,-0.39260309456875325,-1.8682911983729242,-0.1728434921180903
