gamenum,position,R_firstbloodkill,R_firstbloodvictim,R_dpm,R_damageshare,R_wpm,R_wcpm,R_earned_gpm,R_cspm,R_xpat10,R_csat10,R_golddiffat10,R_xpdiffat10,R_csdiffat10,R_xpat15,R_csat15,R_golddiffat15,R_xpdiffat15,R_csdiffat15,R_kd,R_apm,R_mkoj_pm,R_mkej_pm,R_dragonsdiff,B_firstbloodkill,B_firstbloodvictim,B_dpm,B_damageshare,B_wpm,B_wcpm,B_earned_gpm,B_cspm,B_xpat10,B_csat10,B_golddiffat10,B_xpdiffat10,B_csdiffat10,B_xpat15,B_csat15,B_golddiffat15,B_xpdiffat15,B_csdiffat15,B_kd,B_apm,B_mkoj_pm,B_mkej_pm,B_dragonsdiff,res
0,top,0.0,0.0,505.32727187499995,0.25300257812500004,0.48690468750000004,0.0924765625,250.816146875,8.216071875,4356.5,77.921875,-72.046875,-65.53125,-2.859375,7112.671875,131.78125,-24.546875,128.921875,-0.296875,2.67316875,0.16296875,0.07640625000000001,0.12953125,0.0,0.25,0.0,401.02901562500006,0.192523,0.38099375,0.153246875,254.21341875000002,8.7247,4331.15625,76.15625,342.4375,138.3125,2.75,6964.28125,127.03125,606.375,446.34375,9.15625,1.36979375,0.1303125,0.0,0.176875,0.0,Red
0,jng,0.046875,0.0,260.8705,0.1283473328125,0.460703125,0.1696875,218.46259375,4.7420703125,3338.5,51.0625,-300.28125,-151.921875,16.046875,5268.890625,73.046875,-364.671875,-225.21875,15.78125,1.4364578125,0.16734375,2.3004687500000003,1.72578125,0.0,0.625,0.03125,380.915525,0.1853511875,0.414684375,0.29461875,252.54645625,5.485275,3710.03125,40.0625,874.125,313.34375,-12.8125,5998.625,67.25,1249.8125,631.09375,-9.5625,2.23125,0.174375,2.311875,1.8590624999999998,0.0,Red
0,mid,0.125,0.0,481.9027515625,0.22880295312499999,0.5379328125,0.20723124999999998,300.19808125,8.90799375,4626.0,83.3125,61.71875,67.5,-2.09375,7497.375,137.59375,-43.875,-15.875,-4.953125,5.625,0.0875,0.19203125,0.13296875,0.0,0.0,0.0,422.518734375,0.20392653125,0.4265,0.10675937499999999,261.69870625,7.78756875,4543.125,75.25,363.5625,319.96875,2.28125,7310.5,128.03125,469.9375,341.9375,7.03125,2.7020843749999996,0.09625,0.09468750000000001,0.073125,0.0,Red
0,bot,0.0,0.0,435.0818296875,0.219356578125,0.3905578125,0.21170781249999998,249.41492968749998,8.48081875,2890.59375,78.125,-445.09375,-515.765625,-11.828125,5043.796875,130.375,-176.78125,-187.390625,-7.125,0.92189375,0.155,0.16828125,0.12890625,0.0,0.0,0.0625,690.6620875,0.33267800000000003,0.373915625,0.18460625000000003,269.14170624999997,8.39678125,3402.78125,83.96875,645.28125,574.65625,13.46875,5327.21875,129.34375,852.09375,628.40625,14.4375,2.1302125,0.21531250000000002,0.30906249999999996,0.180625,0.0,Red
0,sup,0.0,0.8125,308.6095828125,0.1548653078125,1.6469734375,0.42240468750000004,151.66094687499998,0.9844468749999999,2584.03125,5.171875,-140.40625,-13.125,1.109375,3940.546875,9.640625,-182.5,-57.765625,1.265625,0.421875,0.250625,0.0,0.015,0.0,0.0,0.0,113.777140625,0.054271706249999996,1.2571375,0.5571875,118.248284375,0.7334499999999999,2436.03125,4.53125,190.875,102.0625,-0.15625,3774.40625,8.65625,229.59375,159.40625,-0.09375,0.25,0.32281249999999995,0.0,0.00125,0.0,Red
